sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id
phase1_07641,Shopee tuyen nh4n vien xu ly don v4 danh gia san ph4m. Thu nh4p 500k-1.5tr/ng4y. Khong can kinh nghiem. Lien he Zalo: zalo.me/84778899001,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2077
phase1_10162,[VIETCOMBANK] t41 kH04n se bi khoa z0 khong sU zUng tRU0ng tH0j g14n z4j. vui l0ng dang nhap http://vietcombank.vn-pl.top de zUy tR1.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4599
phase1_09245,"JILI_C4SINO: Baccarat-truc-tiep, choi-ga, xo-so. Gui-rut-trong-3-phut. Dky: qwerty.com hG7fD",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3682
phase1_10312,V7B3t-C@s1n0: B@cc@r@t-tr@c-t13p. Rut-t13n-nh4nh. L1nk: v7x8.com,1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4749
phase1_08150,[SHB DIGIBANK] Cảnh báo: Tài khoản bị xem lén. Vào shbdigibank-online.vip để thay đổi mã phụ.,1,1,0,brandname,Giả mạo ngân hàng,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2586
phase1_08981,Cảnh sát Giao thông Việt Nam: Ban co b13n-lai chu4 n0p ph4t. Tr0y cap https://dichvucongs.top/vn,1,1,0,brandname,Dịch vụ công giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3418
phase1_07522,t;Ì;m:b;Ạ;n:t;Ì;n;h:D;N:T;e;l;e;g;r;a;m. n;H;ậ;n:h;Ì;n;h:e;M:t;Ạ;i: t.me/dn_timbantinh. mB9o,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1958
phase1_08605,HO tro COVID-19: Ong (Ba) da du dieu kien NHAN T1EN tu quy BHTN. Bam vao www.tgbnh.icu. QUA HAN SE KHONG DUOC CHAP NHAN. rT5y,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3041
phase1_07401,"Kim_Long: Tuyển đại lý với mức hoa hồng 60%, liên hệ Zalo: 0899281773. Link: kl99.vip/rT2y",1,1,1,shortcode,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1837
phase1_05791,[Bảo hiểm xã hội] Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm thất nghiệp theo Nghị quyết 116. Bấm vào www.mnbvc.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,224
phase1_09843,[BHXH] B4n_da~du DIEU*KIEN nh4n$T1EN theo NQ_116. Bam vao mo.xswza.com. QUA HAN SE KH0NG_DUOC CHAP NHAN! jH7g,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4280
phase1_09953,Ket_b@n-vuj-v3-nh@n-h!nh-HN – Telegram: t.ly/hn_xinh_tuoi_vnp F4vR,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4390
phase1_10206,"Shopee tuyển gấp nhân viên xử lý đơn và đánh giá sản phẩm tại nhà. Thu nhập 350–999k/ngay, không cần kinh nghiệm. Độ tuổi 22-60. Đăng ký tại: zalo.me/84923456789",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4643
phase1_08953,Bộ Công an: Yeu cau x4c thuc lai thong t1n cu tro. Neu khong se bi xu phat. Lien he: 0899456789 de x0 ly.,1,0,1,brandname,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3390
phase1_08959,Bộ Công an: Thong b4o kh0n cap v3 v13c cap nh4t CCCD. Bam vao Bo-c0ng-4n.v1p de thuc h13n.,1,0,0,brandname,Dịch vụ công giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3396
phase1_08898,Hoan thue TNCN: Ban da du dieu k1en nh4n t1en hoan thue. Bam vao www.rfvbn.icu. QUA HAN SE KHONG DUOC CHAP NHAN! lO1p,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3335
phase1_08470,"eBay cần tuyển nhân viên xử lý đơn đặt hàng TMĐT. Thu nhập 800.000đ/ngày. Yêu cầu 23-65 tuổi. Làm tại nhà, không cần kinh nghiệm. Liên hệ Zalo: zalo.me/84932145876 Zalo: 84932145876",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2906
phase1_09173,B@n-da_nh@n duoc_phan-thuong* d@u_tu 1tr dong. Chuy3n 200k f1 de k1ch ho@t. STK 88990011 NH OCB. CT: CTY CP DAU TU TRUYEN THONG,1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3610
phase1_07237,Awin_Game-mới_Tặng^299k khi-DK! x3 nạp đầu,1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1673
phase1_08651,Bộ LĐ-TB-XH: Ông (Bà) đã đủ điều kiện NHẬN TIỀN hỗ trợ. Bấm vào www.yhnmj.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! dS1a,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3087
phase1_08666,BIDV trân trọng: Tài khoản giao dịch bất thường. Quý khách phải xác thực tại https://bidv-online.vip trên hệ thống để tránh mất tiền.,1,1,0,brandname,Giả mạo ngân hàng,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3102
phase1_08931,HCM – Zalo: @nh_0i_qu@_ph0ng_3m_cho!-H-C-M. E_d@ng_0_m0t_m!nh. Zalo: zalo.me/g/hcm_phong_tro mNb6,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3368
phase1_05719,Anh/chị chuyển tiền đầu tư vào số tài khoản 19028374655 - MB Bank. Tên tài khoản: CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ GLOBAL.,1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,152
phase1_10291,J1L1_Pr0m0: T@1_@pp-nh4n-ngay 199k! No^Hu^B@nC@. C1ick: p88jk.tech #fast,1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4728
phase1_07245,Aw1n_Tuy3n-CTV_h04-h0ng-C40! Z4lo: 0977221100. Link: awag.vip,1,1,1,shortcode,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1681
phase1_06912,"Shopee cần tuyển nhân viên xử lý đơn và đánh giá sản phẩm. Thu nhập 800k/ngày, nhận tiền ngay. Tuổi 22-60. Zalo: zalo.me/84901234527",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1348
phase1_07035,"J!L! tuyển đại lý hoa hồng @55%, trả hoa hồng mỗi ngày, liên hệ Zalo Yến: 0933445566 Link: https://jili.vip",1,1,1,shortcode,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1471
phase1_06483,"Kim Long Casino B4cc4r4t truc t1ep, cho1 g4, xo s0, CSKH 24/24, rut 5 fhut. Link: klcas.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,919
phase1_07607,"789Bet n4p 200k nh4n 400k, rut MAXX 50.000k. No Hu, Ban Ca. t.ly/rE22t bN6m",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2043
phase1_08307,Quy_BHTN! Ban^da~du_D!EU-KIEN nh4n_T1EN theo Quyet dinh BHXH. Bam_vao www.nhumk.icu. QUA*HAN_SE_KH0NG^DUOC_CHAP-NHAN! bG7h,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2743
phase1_07349,"TB KHẨN: Mcredit thông báo Lương Gia Huy CCCD: 072091827364. Nợ 19,372,000VND quá hạn 90 ngày. Trước 16H hôm nay không thanh toán sẽ bị liệt vào danh sách đen tín dụng CIC vĩnh viễn. LH: 0922384756.",1,0,1,personal_number,Đòi nợ / Đe dọa,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1785
phase1_09574,Cty HVS cần tuyển nhân viên bán thời gian. Thu nhập 500k-1tr/ngày. Làm tại nhà mọi lúc mọi nơi. Tuổi 22-65. Zalo: zalo.me/84931000031 Zalo: 84931000031,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4011
phase1_08085,Anh chị chuyển khoản vào STK 666888222 (ACB) TK: CÔNG TY TNHH TM DV TÀI CHÍNH để cho chuyên viên đầu tư hộ.,1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2521
phase1_08950,Bộ Y Tế: Cap nh4t thong t1n t13m chong ngay de tranh bi hu1 ho so tr3n he thong. Link: b0yt3-vn.t0p,1,0,0,brandname,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3387
phase1_09174,"C0ng v13c nh4n r01, kiem t13n de dang 1tr/ngay. Nh4n t1n chuyên v13n huong d4n: t.me/hotro_vieclam_tainha",1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3611
phase1_10377,W4y_v1z30-nh4n^t13n@moi-ngay. Ch1-c4n_sm4rtph0n3-l4_l4m*duoc. L13n_h3-ngay~nh3: t.me/jobonline247,1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4814
phase1_06766,Bạn muốn kiếm thêm thu nhập rảnh rỗi không? Chỉ cần 15 phút làm nhiệm vụ đặt đơn Shopee. Hoa hồng trả cuối ngày qua ngân hàng.,1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1202
phase1_07736,"[CANH CAO LAN CUOI]: ong Phan Th4nh Lu4n CMND 082094556677 phai dong 18,342,000VND cho FE Cr3d1t truvc 16H Ngay 27/11. Chung t01 se khong ch1u tr4ch nh13m kh1 H1NH ANH bi phat t4n. LH: 0977889900.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2172
phase1_08286,Hoan thue TNCN: Ban da zu z!eu kien nh4n t1en ho tro tu quy BHTN. Nhan tai www.uiopm.icu. QUA HAN SE KHONG DUOC CHAP NHAN! bV4n,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2722
phase1_06254,TB KHAN: Cục Cảnh sát hình sự đang điều tra toàn bộ thông tin hình ảnh của O/B và những người liên quan đến vụ án lừa đảo. Yêu cầu hợp tác trong vòng 24H nếu không muốn chịu trách nhiệm hình sự trước pháp luật.,1,0,0,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,690
phase1_08878,Bo LD-TB-XH: ong (BA) da du dieu k1en nh4n t1en ho tro tu quy BHTN. Bam vao www.qwert.icu. QUA HAN SE KHONG DUOC CHAP NHAN! dR8t,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3315
phase1_06322,BHXH_VIETNAM: BAN^da~du DIEU*KIEN nh4n T1EN tu quy BH#TN. Bam vao www.mjnhy.icu. QUA HAN SE KH0NG_DUOC CHAP NHAN! uT1y,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,758
phase1_09497,"Ch4o ban, m1nh la Kh0a. MOI ngay ban l4m 10 nv th4 t1m v1d30 la co 100k tra vao cu01 ngay.",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3934
phase1_06383,"H,N-Z,a:l_o: hẸn;hÒ_vÏp_nHẬt. kẾt;bẠn_xËm: bit.ly/hn_vjp_h0t Lq0p",1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,819
phase1_06903,"TikTok tuyển nhân viên xử lý đơn hàng. Thu nhập 350-999k/ngày, nhận tiền sau 13-25 phút. Yêu cầu 22-60 tuổi. Liên hệ: zalo.me/84901234518 Zalo: 84901234518",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1339
phase1_08245,HN-Telegram: E_đan9_c0_đ0n_HN-mu0n_t!m_A_t@m_su_đ3m_khu-y3. L1nk: t.me/hn_dem_khuya_88 vC2z,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2681
phase1_06281,"Kwin668 Promo: Tải app nhận 300k, x2 nạp đầu, chơi Tiến lên miền Nam, Xóc Đĩa. Link: kwin.tech/vC4xZ",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,717
phase1_06995,[VIETCOMBANK] Phát hiện giao dịch bất thường 5.OOO.OOO VND. Vào vietcombank.vn-qw.top để hủy.,1,1,0,shortcode,Giả mạo ngân hàng,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1431
phase1_07351,"CANH BAO LAN CUOI!!! Khách hàng Phan Bảo Ngọc CCCD: 064091283745 nợ Mirae Asset 7,554,000VND. Yêu cầu thanh toán trước 24H nữa. Chúng tôi sẽ dán tờ rơi đòi nợ tại khu phố và nơi làm việc của bạn. LH: 0933283745.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1787
phase1_07223,"Kw1n668: B4cc4r4t truc t13p, ch01 g4, x0 s0, CSKH 24/24. L1nk: kw999.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1659
phase1_07926,B.a.n t.i.n.h d.e.m k.h.u.y.a D.N – Telegram: t.ly/dn_night_partner_v13 sR8a,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2362
phase1_07253,Hoàn thuế TNCN: Bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ BHTN. Nhấn tải mo.nbvcx.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! cX6z,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1689
phase1_06297,"Kwin668-t4i_4pp_nh4n-qu4_499k, x3 n4p d4u, rut ngay. Link: kwin.cc/hG5fS",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,733
phase1_10267,Aw1n_C4s1n0-Dky_nh4n_ng4y_58k. Rut t13n 1:1 nh4nh ch0ng. CSKH 24/7. Link: awinvip.com/A6612,1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4704
phase1_06157,H.N.-.Z.a.l.o.e.m.v.u.a.l.e.n.p.h.o.c.a.n.n.u.o.i.z.a.l.o.m.e/g/hn_sv_U2j,1,0,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,593
phase1_07909,E_s-v_19t_vua_l3n_tP_cAn_nguoi_nuoi HN – Zalo: bit.ly/hn_sugar_baby_99 kR4s,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2345
phase1_08140,"TB KHAN: Phong AN NINH DIEU TRA thong bao den O/B ve viec khoi to vu an lam dung tin nhiem. Neu khong thanh toan khoan no trong 24H toi, lenh bat tam giam se duoc thi hanh tai noi o va noi lam viec.",1,0,0,personal_number,Đòi nợ / Đe dọa,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2576
phase1_08087,Hướng dẫn kiếm tiền tại nhà mỗi ngày 1tr. Chỉ cần làm theo giáo viên hết trên nhóm này: t.me/dautu_thongminh_99,1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2523
phase1_09168,Kiem t13n online khong can v0n. G140 v13n huong d4n l4m n.h.1.3.m v.u tai nh4 300k-2tr/ngay. t.me/huongdan_kiemtien_free,1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3605
phase1_08222,"H;C;M - T;e;l;e;g;r;a;m: E;m:n;0\""n:b;0\""d;y:c;u;r;v;e. L;i\""n;k: t.ly/sg_body_hot. oP7a",1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2658
phase1_09764,TB KHAN: Ph0ng AN N1NH D13U TRA thong b40 O/B phai ch1u tr4ch nh13m h1nh su neu khong th4nh t04n khoan no truoc 17g hom nay. Chung t01 da co d4y du h1nh 4nh v4 thong t1n ca nhan de phuc vu qua tr1nh b4t g14m.,1,0,0,personal_number,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4201
phase1_09536,T3CHC0MB4NK: Tai kh04n da bi khoa t4m th0j. Vui l0ng dang nhap techcombank.cc de xac thuc l4j.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3973
phase1_05613,"Theo Nghị quyết 116, Bạn đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm xã hội. Bấm vào www.asdfg.icu để nhận. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!",1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,46
phase1_08145,[SHB DIGIBANK] Canh b40 rui r0 tai kh04n. Wuy khach vao shbdigibank.vn-secure.top de ki3m tra truoc 12h.,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2581
phase1_10219,Sh0p33 tuy3n g4p nh4n v13n xu-ly d0n v4 d4nh g14 s4n f-h-4m. Thu nh4p 350-999k/ng4y. Kh0ng c4n k1nh ngh13m. Tu01 22-60. D4ng ky: zalo.me/84723456789,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4656
phase1_08375,Kiếm tiền thu nhập thụ động từ forex. Chuyên gia hướng dẫn tại: t.me/chuyengia_forex_v1n.,1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2811
phase1_06526,"Công việc thả tim video TikTok rất dễ, bạn làm 10 nhiệm vụ nhận 150.000 cực kỳ. Tham gia t.me/tiktok_vip",1,1,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,962
phase1_10170,"Aw!n-Tai 4pp nh4n 50k tr4i ngh13m. Rut t13n k0 can n4p. TLMN, X0c D14. Link: awin6.cc/sR3tY",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4607
phase1_07378,"8Day: Nạp 50k nhận 128k, 1 vòng cược là rút. Nổ Hũ, Bắn Cá. DK: t.ly/gH2k5 *p0s9",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1814
phase1_09615,C4nh s4t G14o thong: Vu1 l0ng n0p f4t v1 f4m t0c do tai h-ttp://phatnguoi.xyz n3u khong se bi k-h04 x3.,1,1,0,personal_number,Dịch vụ công giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4052
phase1_06401,THÔNG BÁO KHẨN: [CẢNH CÁO LẦN CUỐI] Ông/Bà có hành vi trốn tránh nghĩa vụ tài chính. Phòng AN NINH ĐIỀU TRA sẽ tiến hành kê biên tài sản nếu không liên hệ 84902837461 trong vòng 24H để giải quyết.,1,0,1,personal_number,Đòi nợ / Đe dọa,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,837
phase1_09866,"V7Bet: N4p 200k nh4n 500k. 1 v0ng cu0c rut M4XX 15.000k. N0 Hu, Ban C4. Link: t.ly/zN4k1 aBcD3",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4303
phase1_09781,"[CANH CAO LAN CUOI]: BA Tr4n Th1 Lien CMND 182736459 n0 HD Saison 13,554,000VND. Truoc 16H Ngay 30/10 khong th4nh t04n se bi gh1 no x4u CIC nh0m 5 v4 v1nh vien KHONG DUOC v4y v0n n4ng hang. LH Zalo: 0944273815.",1,0,1,personal_number,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4218
phase1_05928,"Chào bạn, mình là Nam. Bên mình tuyển cộng tác viên thả tim video kiếm 100.000 đồng/ngày. Chỉ cần 10 phút rảnh, không cần cọc tiền.",1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,364
phase1_10371,M1nh l4_H4nh~dang^tuy3n_nhan-v13n@th4-t1m_v1d30. L4m-10_nh13m_vu-nh4n!100k_cu01_ng4y. Khong-c4n_v0n.,1,0,0,personal_number,Crypto / Đầu tư giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4808
phase1_10266,"J1L1_C4s1n0-Trang_chu_uy_t1n. T4ng 100% n4p d4u. B4cc4r4t, No Hu, Ban C4. Link: jili77.com/J7712",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4703
phase1_08448,C0ng_v!3c_t@!_nh@_ch0_m3_b!m_su@. Th@_t!m_v!d30_TikTok_nh@n_lu0ng_ng@y. Nh@n_v!3n_hu0ng_z@n_t@!: t.me/vieclam_onl_2024,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2884
phase1_08930,Đ;N – T;e;l;e;g;r;a;m: t;Ö;m_b;ä;n_d;ï_c;h;ö;ï_Đ;N. k;Ö_t_b;ä;n_n;g;ÿ: t.me/dn_di_choi_dem lKj4,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3367
phase1_07046,[VCB DIGIBANK] Tài khoản bị khóa do đăng nhập bất thường. Vui lòng xác thực tại vcbdigibank.vn-sh.top trước 24h,1,1,0,brandname,Giả mạo ngân hàng,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1482
phase1_10327,T1kt0k dang tuyen nh4n vien xu ly don hang tr3n n3n t4ng. Thu nh4p 350-999k/ngay. Nhan tien s4u 15 fhut. Yeu cau 22-65 tuoi. Lien he Zalo: zalo.me/84912837465 Zalo: 84912837465,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,4764
phase1_07865,Tổng cục Thuế: Thông báo nhận tiền hỗ trợ thuế. Bấm vào: thuevn.vip để làm thủ tục nhận tiền,1,1,0,brandname,Dịch vụ công giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,2301
phase1_06502,"Awin B4cc4r4t truc t1ep, cho1 g4, xo s0, CSKH 24/24, rut 3 fhut. Link: awin2.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,938
phase1_08954,VNeID: He thong ph4t h13n tai kh04n chu4 dinh z4nh. Bam vao vne1d-gov.v1p de cap nh4t thong t1n ngay.,1,0,0,brandname,Dịch vụ công giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,3391
phase1_07109,HN – Zalo. C;a;l;l v;i;d;e;o s;h;o;w h;a;n;g c;u;n;g e;m g;a;i x;i;n;h. zalo.me/g/hn_show_live kL9o,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,1545
phase1_05848,Bộ Giao thông vận tải: Bạn có lệnh triệu tập giải quyết vi phạm. Gọi ngay 0284455667.,1,0,1,shortcode,Dịch vụ công giả,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,284
