sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id
phase1_06262,[CẢNH CÁO LẦN CUỐI]: PC02 thông báo Ông/Bà có liên quan đến đường dây tội phạm công nghệ cao. Yêu cầu hợp tác điều tra trong vòng 24H. Mọi hành vi tẩu tán chứng cứ sẽ bị xử lý nghiêm.,1,0,0,personal_number,Giả mạo ngân hàng,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,698
phase1_06263,THÔNG BÁO KHẨN: Cơ quan chức năng thông báo Ông/Bà đang bị điều tra hành vi lừa đảo tài sản. Trước 17 giờ hôm nay không liên hệ 84944556677 để thanh minh sẽ bị cưỡng chế dẫn giải về trụ sở.,1,0,1,personal_number,Giả mạo ngân hàng,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,699
phase1_06264,"789B3t T4ng 68k tr41 ngh1em. N4p 200k nh4n 500k. 1 v0ng cu0c rut MAXX 10.000k. No Hu, BCR. DK: t.ly/yT5m1 pQwE8",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,700
phase1_06265,"Kw!n668_T4i-4pp-nh4n-199k. x3 n4p d4u. Ch0i TLMN, X.oc-D.ia, N.ohu... Link: kwn88.cc/zX9vL",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,701
phase1_06266,"Vi7et Casino: Baccarat trực tiếp, chọi gà, xổ số. Gửi và rút tiền trong 3 phút. CSKH 24/24. Đăng ký: hjklo.com",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,702
phase1_06267,Kim Long tuyển đại lý hoa hồng 60%. Trả hồng nhiều hình thức. Zalo: 0988223344. Link: kl88.vip,1,1,1,shortcode,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,703
phase1_06268,8DAY - Nạp 50k nhận 150k. 1 vòng cược là rút tối đa 5.000k. Nổ Hũ. Bắn Cá. Link: t.ly/mN2b9,1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,704
phase1_06269,"JILI Promo: Tải app nhận ngay 288k, x2 nạp đầu, chơi Nổ hũ, Bắn Cá. Click: jili7.tech/aB3dE",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,705
phase1_06270,"Aw1n C4s1n0: B4cc4r4t, x0 s0, ch0! g4. Gu! v4 rut t1en nhanh ch0ng 5 phut. CSKH 24/24. DK: bnmkl.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,706
phase1_06271,Giải trí 2Q tuyển đại lý hoa hồng lên đến 55%. Liên hệ Zalo: 0911556677. Link: 2qbet.vip,1,1,1,shortcode,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,707
phase1_06272,"789Bet Nạp 100k nhận 300k. Rút tiền tối đa 8.888k. Nổ Hũ, Baccarat, Bắn Cá. Đăng ký: t.ly/kL8j2",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,708
phase1_06273,"Kwin668 tặng bạn 250k khi tải app, x3 nạp đầu, rút không cần nạp. Link: t.ly/hG6f5",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,709
phase1_06274,"V7B3t: B4cc4r4t t-ruc t!3p, x0 s0, th3 th40. Gu! rut trong 3 phut. CSKH 24/24. DK: cvbnm.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,710
phase1_06275,"Kim Long tuyển đại lý hoa hồng 50%, trả hồng hàng ngày. Zalo: 0933889900. Link: klong.bet",1,1,1,shortcode,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,711
phase1_06276,8DAY - Đăng ký nhận 100k. Nạp 1 nhận 3. 1 vòng cược rút tối đa 7.000k. Link: t.ly/pL0m4,1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,712
phase1_06277,"JILI tải app nhận 299k, x3 nạp đầu, không cần nạp vẫn rút được. Link: jili9.cc/rT5yU",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,713
phase1_06278,"Aw1n: Ch0i B4cc4r4t, th3 th40, x0 s0. D1ch vu CSKH 24/24, rut t1en 3 phut. DK: ghjkl.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,714
phase1_06279,G141 tr! 2Q tuy3n CTV/D4i ly ch!3t kh4u 58%. LH Z4lo: 0944112233. Link: 2qfun.vip,1,1,1,shortcode,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,715
phase1_06280,"789B3t: N4p 50k nh4n 188k. 1 v0ng cuoc rut MAXX 12.000k. No Hu, BCR. DK: t.ly/uI8o3 mN6bV",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,716
phase1_06281,"Kwin668 Promo: Tải app nhận 300k, x2 nạp đầu, chơi Tiến lên miền Nam, Xóc Đĩa. Link: kwin.tech/vC4xZ",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,717
phase1_06282,"V7B3t C4s1n0: Tra1 ngh1em B4cc4r4t, ch0! g4, x0 s0. CSKH nhiet tinh. DK: qwert.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,718
phase1_06283,K!m_L0ng-C4s!n0: Tuy3n d4i-ly h04-h0ng 45-60%. Z4l0: 0977445566. Link: klong.vip,1,1,1,shortcode,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,719
phase1_06284,8D4Y N4p 200k nh4n 600k. Rut MAXX 20.000k ch! v01 1 v0ng cu0c. No Hu. t.ly/eR2t1 xS4dF,1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,720
phase1_06285,"JILI tải app nhận quà 588k, x3 nạp đầu, rút ngay. Chơi Nổ hũ, Bắn Cá. Link: jl11.cc/gH7jK",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,721
phase1_06286,"Aw1n: B4cc4r4t truc t!ep, th3 th40, x0 s0. Rut t1en 2 phut, CSKH 24/7. DK: yuiop.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,722
phase1_06287,"Giải trí 2Q tuyển đại lý hoa hồng cao, trả thông qua ngân hàng. Zalo: 0922778899. Link: 2q88.bet",1,1,1,shortcode,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,723
phase1_06288,"789Bet Nạp X nhận Y, 1 vòng cược rút tối đa 15.000k. Nổ Hũ, Baccarat, Bắn Cá. Đăng ký: t.ly/oP9l5",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,724
phase1_06289,"Kwin668 tặng bạn 500k khi tải app, x3 nạp đầu, rút tiền không giới hạn. Link: t.ly/aS4d3",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,725
phase1_06290,"V7B3t: S0ng b41 truc t-uy3n, x0 s0, ch0! g4. Rut t1en trong 3 phut. DK: asdfg.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,726
phase1_06291,"K!m L0ng: Tuy3n d4i ly ch!3t kh4u c4o 55%, h0 tr0 24/7. Z4lo: 0966332211. Link: kl77.vip",1,1,1,shortcode,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,727
phase1_06292,"8DAY - Đăng ký tặng 128k. Nạp 1 nhận 3. Rút tối đa 9.999k. Nổ Hũ, Baccarat. Link: t.ly/fG7h4",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,728
phase1_06293,"J!L!_t4i-4pp-nh4n_200k, x2 n4p d4u, choi TLMN, N.ohu, B.an-C.a. Link: jili.tech/lK3jH",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,729
phase1_06294,"Aw1n: Ch0i th3 th40, B4cc4r4t, x0 s0. CSKH 24/24, rut t1en cực nhanh. DK: zxcvb.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,730
phase1_06295,"Giải trí 2Q tuyển đại lý hoa hồng 50%, uy tín hàng đầu. Zalo: 0911001122. Link: 2qbet.bet",1,1,1,shortcode,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,731
phase1_06296,"789Bet - Nạp 100k tặng 200k. 1 vòng cược rút tối đa 6.666k. Nổ Hũ, Bắn Cá. Link: t.ly/qW1e9",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,732
phase1_06297,"Kwin668-t4i_4pp_nh4n-qu4_499k, x3 n4p d4u, rut ngay. Link: kwin.cc/hG5fS",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,733
phase1_06298,"V7B3t: B4cc4r4t, th3 th40, ch0! g4. Gu! rut t1en trong 3 phut. DK: mnbvc.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,734
phase1_06299,"Kim Long tuyển đại lý hoa hồng lên đến 60%, trả hàng ngày. Zalo: 0988554433. Link: kl99.vip",1,1,1,shortcode,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,735
phase1_06300,"8D4Y: N4p 50k nh4n 188k. 1 v0ng cuoc rut MAXX 8.888k. No Hu, BCR. t.ly/rT4y1 uI2oP",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,736
phase1_06301,"JILI tải app nhận 150k, x2 nạp đầu, chơi Nổ hũ, Bắn Cá. Link: jl22.tech/pL9mN",1,1,0,personal_number,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,737
phase1_06302,"Aw1n C4s1n0: B4cc4r4t, x0 s0, th3 th40. Rut t1en 3 phut. DK: lkjhg.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,738
phase1_06303,"Giải trí 2Q tuyển đại lý, hoa hồng không giới hạn. Zalo: 0944009988. Link: 2qvip.bet",1,1,1,shortcode,Cờ bạc / Betting,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,739
phase1_06304,[Bảo hiểm xã hội Việt Nam] Bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.lkqwe.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,740
phase1_06305,(QUY-BHTN) B4N_da-du DIEU KIEN nh4n T1EN ho~tro tu quy BH#TN. Nhan tai: mo.zxcvb.com. QUA-HAN SE KH0NG_DUOC CHAP_NHAN! mN9v,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,741
phase1_06306,Bộ Lao động - Thương binh và Xã hội: Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ theo Nghị quyết 116. Bấm vào www.mnpqr.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,742
phase1_06307,[HO-TRO-COV19] BAN^da~du DIEU*KIEN nh4n T1EN tu quy BH#TN. Bam vao www.uvwxy.icu de_nhan. QUA HAN SE KH0NG_DUOC CHAP NHAN! cD5t,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,743
phase1_06308,Thuế TNCN: Ông (Bà) đã đủ điều kiện hoàn tiền theo quyết định Bảo hiểm xã hội. Bấm vào www.ghijk.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,744
phase1_06309,[Nghị quyết 116] BẠN đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ. Nhận tại: mo.asdfg.com trước khi QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,745
phase1_06310,Bảo hiểm xã hội Việt Nam: Bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.rtuio.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,746
phase1_06311,[Quỹ Bảo hiểm thất nghiệp] BẠN đã đủ ĐIỀU KIỆN nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.plmko.icu để nhận. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,747
phase1_06312,Bộ Lao động - Thương binh và Xã hội: Ông (Bà) đã đủ điều kiện nhận tiền theo Nghị quyết 116. Nhận tại: mo.qwert.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,748
phase1_06313,HO TRO COVID-19: Ong (Ba) da du dieu kien nhan t1en ho tro. Bam vao www.nbvca.icu. QUA HAN SE KH0NG_DUOC CHAP NHAN! nB4i,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,749
phase1_06314,Hoan Thue TNCN: B4N_da-du D!EU K!EN nh4n T1EN tu quy BH#TN. Bam vao www.oiuyt.icu. QUA-HAN SE KH0NG_DUOC CHAP NHAN! rE2w,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,750
phase1_06315,[Trợ cấp Nghị quyết 116] Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ. Nhận tại: mo.zxmne.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,751
phase1_06316,BHXH: Ong (Ba) da du dieu kien nhan t1en tu quy BHTN. Bam vao www.jhgfd.icu. QUA HAN SE KH0NG_DUOC CHAP NHAN! mJ8u,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,752
phase1_06317,(QUY BHTN) B4N^da~du D!EU*K!EN nh4n T1EN h0~tro. Bam vao www.vfrtg.icu de_nhan. QUA-HAN SE KH0NG_DUOC CHAP NHAN! hN5l,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 5 – Extreme noise,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,753
phase1_06318,Bộ Lao động - Thương binh và Xã hội: Bạn đã đủ điều kiện nhận tiền theo Nghị quyết 116. Bấm vào www.bgyza.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,754
phase1_06319,Hỗ Trợ COVID: Ong (Ba) da du dieu kien nhan t1en ho tro. Nhan t41: mo.nbvcx.com. QUA HAN SE KH0NG_DUOC CHAP NHAN! zS2x,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,755
phase1_06320,Hoan-Thue-TNCN: B4N_da-du DIEU KIEN nh4n T1EN tu quy BH#TN. Bam vao www.cxzaq.icu. QUA-HAN SE KH0NG_DUOC CHAP NHAN! kI7o,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,756
phase1_06321,Nghị quyết 116: Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ theo quyết định. Bấm vào www.rewqa.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,757
phase1_06322,BHXH_VIETNAM: BAN^da~du DIEU*KIEN nh4n T1EN tu quy BH#TN. Bam vao www.mjnhy.icu. QUA HAN SE KH0NG_DUOC CHAP NHAN! uT1y,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,758
phase1_06323,[Quy-BHTN] Ong (Ba) da du dieu kien nhan t1en ho~tro. Nhan t41: mo.lkjnh.com. QUA HAN SE KH0NG_DUOC CHAP NHAN! yR6e,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,759
phase1_06324,Bộ Lao động - Thương binh và Xã hội: Bạn đã đủ điều kiện nhận tiền hỗ trợ theo Nghị quyết 116. Bấm vào www.vbcxz.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,760
phase1_06325,COV-19_Support: B4N_da-du D!EU K!EN nh4n T1EN tu quy BH#TN. Bam vao www.yuiop.icu. QUA-HAN SE KH0NG_DUOC CHAP NHAN! fD9g,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,761
phase1_06326,Hoàn Thuế TNCN: Ông (Bà) đã đủ điều kiện nhận tiền theo quyết định Bảo hiểm xã hội. Bấm vào www.asdfg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,762
phase1_06327,TRỢ CẤP NGHỊ QUYẾT 116: BẠN đã đủ ĐIỀU KIỆN nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Nhận tại: mo.poiuy.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,763
phase1_06328,BHXH VN: Ong (Ba) da du dieu kien nhan t1en tu quy BHTN. Bam vao www.zxcmn.icu. QUA-HAN SE KH0NG_DUOC CHAP NHAN! vC8x,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,764
phase1_06329,QUỸ BẢO HIỂM THẤT NGHIỆP: Bạn đã đủ điều kiện nhận tiền hỗ trợ theo quyết định. Bấm vào www.qazws.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,765
phase1_06330,Bo LDTBXH: B4N_da-du D!EU K!EN nh4n T1EN ho~tro tu quy BH#TN. Bam vao www.plokm.icu. QUA-HAN SE KH0NG_DUOC CHAP NHAN! mK1j,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,766
phase1_06331,Hỗ Trợ COVID-19: Ông (Bà) đã đủ điều kiện nhận tiền theo Nghị quyết 116. Nhận tại: mo.mnbvc.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,767
phase1_06332,Hoàn Thuế TNCN: BẠN đã đủ ĐIỀU KIỆN nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.rfvbg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,768
phase1_06333,[Trợ cấp Nghị quyết 116] Bạn đã đủ điều kiện nhận tiền hỗ trợ. Bấm vào www.edcrf.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,769
phase1_06334,Bảo hiểm xã hội: BẠN đã đủ ĐIỀU KIỆN nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Nhận tại: mo.tgbnh.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,770
phase1_06335,(QUỸ BẢO HIỂM THẤT NGHIỆP) Ông (Bà) đã đủ điều kiện nhận tiền theo quyết định. Bấm vào www.yhnmj.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,771
phase1_06336,Bo_LDTBXH: B4N^da~du D!EU*K!EN nh4n T1EN h0~tro. Bam vao www.ijnuh.icu de_nhan. QUA HAN SE KH0NG_DUOC CHAP NHAN! pL0k,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 5 – Extreme noise,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,772
phase1_06337,Hỗ Trợ COVID: Bạn đã đủ điều kiện nhận tiền theo Nghị quyết 116. Bấm vào www.okmji.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,773
phase1_06338,HoanThue_TNCN: Ong (Ba) da du dieu kien nhan t1en tu quy BHTN. Nhan t41: mo.uhbgv.com. QUA HAN SE KH0NG_DUOC CHAP NHAN! eW2q,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,774
phase1_06339,NQ-116: B4N_da-du DIEU KIEN nh4n T1EN ho~tro tu quy BH#TN. Bam vao www.ygvfc.icu. QUA-HAN SE KH0NG_DUOC CHAP NHAN! dF8g,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,775
phase1_06340,Bảo hiểm xã hội Việt Nam: Ông (Bà) đã đủ điều kiện nhận tiền theo quyết định. Bấm vào www.rdxcy.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,776
phase1_06341,[Quy BHTN] BAN^da~du DIEU*KIEN nh4n T1EN tu quy BH#TN. Bam vao www.teswa.icu. QUA-HAN SE KH0NG_DUOC CHAP NHAN! kL4m,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,777
phase1_06342,Bo LDTBXH: Ong (Ba) da du dieu kien nhan t1en th30 NQ-116. Nhan t41: mo.wsxza.com. QUA HAN SE KHONG DUOC CHAP NHAN! nB7v,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,778
phase1_06343,[COVID-19] Bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.qazpl.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp,NONE,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,779
phase1_06344,3m_x!nh_tu0i_c@n_t!m_ngu0i_y3u_d3m. HCM – Telegram_vjp. V@o_nh0m_nh@n_h!nh: t.me/hcm_e_xinh_1 Ak1q,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,780
phase1_06345,D!ch_vụ_h3n_h0_vjp_HN. HN – Zalo_sv. C@n_g@i_g0i_c0_ng@y. L!nk_nh0m: zalo.me/g/hn_sv_99 Bm2w,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars,synthetic,synthetic_label_1,data/synthetic/synthetic_label_1.csv,781
