sample_id,label,teacher_pred,teacher_confidence,teacher_agree_label,distill_weight,data_origin,category,effective_distill_weight,soft_target_p1,soft_target_p0,beta
ViSmish_05926,1,1,0.99961746,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.998081297,0.001918702999999966,0.09999999999999998
ViSmish_05927,0,0,0.99947435,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0022418572999999995,0.9977581427,0.09999999999999998
ViSmish_05928,1,1,0.9995982,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99803438,0.0019656200000000013,0.09999999999999998
ViSmish_05931,1,1,0.9995876,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99800915,0.0019908499999999885,0.09999999999999998
ViSmish_05932,0,0,0.99948263,True,1.0,real,Khác,1.0,0.0022246073999999997,0.9977753926,0.09999999999999998
ViSmish_05933,0,0,0.999087,True,1.0,real,Khác,1.0,0.0029342174999999996,0.9970657825,0.09999999999999998
ViSmish_05934,1,1,0.99956495,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.9979564,0.0020436000000000343,0.09999999999999998
ViSmish_05935,1,1,0.9995764,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.997982866,0.0020171340000000315,0.09999999999999998
ViSmish_05936,0,0,0.99948514,True,1.0,synthetic,Vận chuyển,1.0,0.0022192349999999995,0.997780765,0.09999999999999998
ViSmish_05937,1,1,0.999619,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.998085105,0.001914894999999972,0.09999999999999998
ViSmish_05938,0,0,0.9994215,True,1.0,synthetic,Ngân hàng thật,1.0,0.0023494979999999993,0.997650502,0.09999999999999998
ViSmish_05939,1,1,0.999577,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.997984236,0.002015764000000031,0.09999999999999998
ViSmish_05941,0,0,0.9991986,True,1.0,synthetic,Ngân hàng thật,1.0,0.002753943999999999,0.997246056,0.09999999999999998
ViSmish_05942,0,0,0.99940884,True,1.0,real,Viễn thông,1.0,0.0023742701999999996,0.9976257298,0.09999999999999998
ViSmish_05943,0,0,0.99945873,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.0022741469999999994,0.997725853,0.09999999999999998
ViSmish_05944,0,0,0.9994722,True,1.0,real,Viễn thông,1.0,0.0022463384999999994,0.9977536615,0.09999999999999998
ViSmish_05945,1,1,0.99959177,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.998019046,0.0019809539999999792,0.09999999999999998
ViSmish_05947,1,1,0.9995995,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99803759,0.00196240999999997,0.09999999999999998
ViSmish_05948,1,1,0.99940574,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.997619665,0.002380335000000011,0.09999999999999998
ViSmish_05949,1,1,0.9995048,True,1.0,real,Dịch vụ công giả,1.0,0.997822535,0.002177465000000045,0.09999999999999998
ViSmish_05950,0,0,0.99920565,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.0027422125999999997,0.9972577874,0.09999999999999998
ViSmish_05951,0,0,0.99945456,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0022828876999999997,0.9977171123,0.09999999999999998
ViSmish_05953,0,0,0.9994454,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0023013632999999995,0.9976986367,0.09999999999999998
ViSmish_05954,0,0,0.99949133,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.0022060904999999993,0.9977939095,0.09999999999999998
ViSmish_05956,1,1,0.99939513,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.9975988570000001,0.002401142999999939,0.09999999999999998
ViSmish_05958,0,0,0.99945647,True,1.0,external_curated,P2P hard negative,1.0,0.0022788444999999997,0.9977211555,0.09999999999999998
ViSmish_05959,0,0,0.99945706,True,1.0,real,Tin nhắn cá nhân và OTP,1.0,0.0022775917999999992,0.9977224082,0.09999999999999998
ViSmish_05960,0,0,0.99945873,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0022741159999999996,0.997725884,0.09999999999999998
ViSmish_05965,1,1,0.99962807,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.998107535,0.0018924649999999543,0.09999999999999998
ViSmish_05966,0,0,0.9994635,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0022643304999999995,0.9977356695,0.09999999999999998
ViSmish_05968,1,1,0.99961996,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.998087615,0.0019123850000000164,0.09999999999999998
ViSmish_05969,1,1,0.99962986,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.998112077,0.001887922999999958,0.09999999999999998
ViSmish_05970,1,1,0.9995585,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.997941554,0.002058446000000047,0.09999999999999998
ViSmish_05971,1,1,0.9996259,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.998102427,0.0018975730000000413,0.09999999999999998
ViSmish_05972,1,1,0.9995963,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.998029983,0.0019700169999999906,0.09999999999999998
ViSmish_05975,1,1,0.9996263,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.998103094,0.0018969060000000315,0.09999999999999998
ViSmish_05976,0,0,0.99945,True,1.0,external_curated,P2P hard negative,1.0,0.0022919902999999995,0.9977080097,0.09999999999999998
ViSmish_05977,0,0,0.99937856,True,1.0,real,Dịch vụ công thật,1.0,0.0024328056999999995,0.9975671943,0.09999999999999998
ViSmish_05978,0,0,0.999485,True,1.0,synthetic,Viễn thông,1.0,0.0022195457999999997,0.9977804542,0.09999999999999998
ViSmish_05980,1,1,0.9996233,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.998095816,0.001904184000000031,0.09999999999999998
ViSmish_05981,0,0,0.9994722,True,1.0,synthetic,Viễn thông,1.0,0.0022465271999999995,0.9977534728,0.09999999999999998
ViSmish_05982,0,0,0.99943835,True,1.0,real,Viễn thông,1.0,0.0023156893999999994,0.9976843106,0.09999999999999998
ViSmish_05986,1,1,0.9996227,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.99809442,0.0019055799999999623,0.09999999999999998
ViSmish_05987,0,0,0.9992931,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0025908112999999994,0.9974091887,0.09999999999999998
ViSmish_05988,1,1,0.9996082,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.9980586300000001,0.0019413699999999423,0.09999999999999998
ViSmish_05992,1,1,0.9996101,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99806315,0.00193684999999999,0.09999999999999998
ViSmish_05993,1,1,0.9995894,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.998013556,0.0019864440000000316,0.09999999999999998
ViSmish_05994,1,1,0.9996244,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.99809831,0.001901689999999956,0.09999999999999998
ViSmish_05995,0,0,0.99947244,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0022458515999999994,0.9977541484,0.09999999999999998
ViSmish_05997,0,0,0.99943525,True,1.0,real,Ngân hàng thật,1.0,0.0023218053999999994,0.9976781946,0.09999999999999998
ViSmish_05998,0,0,0.9993704,True,1.0,real,Viễn thông,1.0,0.0024484952999999994,0.9975515047,0.09999999999999998
ViSmish_06002,1,1,0.99962175,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.998092055,0.001907945000000022,0.09999999999999998
ViSmish_06003,1,1,0.9996117,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99806693,0.0019330699999999812,0.09999999999999998
ViSmish_06004,1,1,0.9996289,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.9981097800000001,0.0018902199999999425,0.09999999999999998
ViSmish_06005,1,1,0.99961686,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99807983,0.0019201699999999988,0.09999999999999998
ViSmish_06007,0,0,0.99947363,True,1.0,synthetic,Vận chuyển,1.0,0.0022434839999999996,0.997756516,0.09999999999999998
ViSmish_06008,1,1,0.9996177,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.9980818300000001,0.0019181699999999413,0.09999999999999998
ViSmish_06009,0,0,0.9994473,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0022974725999999994,0.9977025274,0.09999999999999998
ViSmish_06011,0,0,0.9994898,True,1.0,synthetic,Vận chuyển,1.0,0.0022095290999999996,0.9977904709,0.09999999999999998
ViSmish_06012,1,1,0.9992902,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99740415,0.002595849999999955,0.09999999999999998
ViSmish_06014,1,1,0.99962914,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.998110265,0.0018897350000000035,0.09999999999999998
ViSmish_06015,0,0,0.99946266,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0022660955999999994,0.9977339044,0.09999999999999998
ViSmish_06016,1,1,0.99958724,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.998008245,0.0019917550000000395,0.09999999999999998
ViSmish_06018,1,1,0.99948573,True,1.0,real,Cờ bạc / Betting,1.0,0.99778204,0.0022179599999999633,0.09999999999999998
ViSmish_06019,1,1,0.9995654,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.997957474,0.002042525999999989,0.09999999999999998
ViSmish_06020,0,0,0.99794203,True,1.0,real,Dịch vụ công thật,1.0,0.004343898599999999,0.9956561014,0.09999999999999998
ViSmish_06021,0,0,0.99930656,True,1.0,external_curated,P2P hard negative,1.0,0.0025665778999999994,0.9974334221,0.09999999999999998
ViSmish_06022,1,1,0.99961436,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.9980737,0.0019263000000000474,0.09999999999999998
ViSmish_06023,1,1,0.9995869,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99800751,0.0019924900000000134,0.09999999999999998
ViSmish_06024,1,1,0.99951935,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99785423,0.002145770000000047,0.09999999999999998
ViSmish_06025,0,0,0.9994554,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0022809596999999997,0.9977190403,0.09999999999999998
ViSmish_06029,0,0,0.9993905,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.0024101413999999995,0.9975898586,0.09999999999999998
ViSmish_06030,1,1,0.99962616,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99810275,0.0018972499999999615,0.09999999999999998
ViSmish_06031,1,1,0.9996171,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.9980805,0.001919499999999963,0.09999999999999998
ViSmish_06032,0,0,0.9994848,True,1.0,synthetic,Thương mại điện tử,1.0,0.0022200792999999995,0.9977799207,0.09999999999999998
ViSmish_06034,1,1,0.99961483,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99807478,0.0019252199999999497,0.09999999999999998
ViSmish_06035,1,1,0.9996131,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.998070693,0.0019293070000000467,0.09999999999999998
ViSmish_06037,1,1,0.9995982,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99803462,0.0019653800000000166,0.09999999999999998
ViSmish_06038,1,1,0.99961084,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99806512,0.0019348799999999722,0.09999999999999998
ViSmish_06040,0,0,0.999398,True,1.0,real,Viễn thông,1.0,0.0023956188999999994,0.9976043811,0.09999999999999998
ViSmish_06042,0,0,0.99947876,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0022327741999999995,0.9977672258,0.09999999999999998
ViSmish_06044,1,1,0.9995184,True,1.0,synthetic_hard_negative,Tuyển dụng giả,1.0,0.99785195,0.002148049999999957,0.09999999999999998
ViSmish_06045,1,1,0.9995989,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99803617,0.0019638299999999997,0.09999999999999998
ViSmish_06048,1,1,0.99954283,True,1.0,synthetic_hard_negative,Khác,1.0,0.99790597,0.002094029999999969,0.09999999999999998
ViSmish_06049,0,0,0.99943,True,1.0,external_curated,P2P hard negative,1.0,0.0023323151999999994,0.9976676848,0.09999999999999998
ViSmish_06050,0,0,0.99948466,True,1.0,real,Khác,1.0,0.0022201030999999993,0.9977798969,0.09999999999999998
ViSmish_06051,1,1,0.99960834,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99805885,0.001941149999999947,0.09999999999999998
ViSmish_06052,0,0,0.99942327,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0023459515999999995,0.9976540484,0.09999999999999998
ViSmish_06053,1,1,0.9995989,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.998036295,0.0019637049999999823,0.09999999999999998
ViSmish_06054,0,0,0.9994685,True,1.0,real,Viễn thông,1.0,0.0022541349999999996,0.997745865,0.09999999999999998
ViSmish_06055,1,1,0.99961424,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.9980735000000001,0.0019264999999999421,0.09999999999999998
ViSmish_06056,1,1,0.9995976,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.998033154,0.0019668459999999666,0.09999999999999998
ViSmish_06057,1,1,0.9995741,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.9979777400000001,0.0020222599999999424,0.09999999999999998
ViSmish_06058,1,1,0.99960107,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.998041373,0.001958627000000046,0.09999999999999998
ViSmish_06059,1,1,0.99959177,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.998019224,0.0019807760000000174,0.09999999999999998
ViSmish_06061,0,0,0.99935216,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0024828541999999993,0.9975171458,0.09999999999999998
ViSmish_06063,0,0,0.99943095,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0023304527999999996,0.9976695472,0.09999999999999998
ViSmish_06064,0,0,0.99936026,True,1.0,real,Viễn thông,1.0,0.0024676793999999992,0.9975323206,0.09999999999999998
ViSmish_06065,1,1,0.9996145,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.998074037,0.0019259630000000305,0.09999999999999998
ViSmish_06067,1,1,0.9995704,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99796895,0.0020310500000000342,0.09999999999999998
ViSmish_06068,0,0,0.9994299,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0023326945999999995,0.9976673054,0.09999999999999998
ViSmish_06069,1,1,0.99957377,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99797681,0.0020231899999999525,0.09999999999999998
ViSmish_06070,0,0,0.9994055,True,1.0,real,Viễn thông,1.0,0.0023808925999999997,0.9976191074,0.09999999999999998
ViSmish_06071,0,0,0.9994429,True,1.0,external_curated,P2P hard negative,1.0,0.0023064564999999994,0.9976935435,0.09999999999999998
ViSmish_06073,0,0,0.9994974,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0021932124999999997,0.9978067875,0.09999999999999998
ViSmish_06074,1,1,0.99956447,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.9979552,0.0020447999999999578,0.09999999999999998
ViSmish_06079,1,1,0.99962103,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99809021,0.0019097900000000223,0.09999999999999998
ViSmish_06080,0,0,0.99945945,True,1.0,synthetic,Thương mại điện tử,1.0,0.0022727507999999994,0.9977272492,0.09999999999999998
ViSmish_06081,0,0,0.99946505,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0022612139999999992,0.997738786,0.09999999999999998
ViSmish_06082,1,1,0.9996346,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99812407,0.0018759299999999701,0.09999999999999998
ViSmish_06083,1,1,0.9996158,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99807731,0.0019226900000000047,0.09999999999999998
ViSmish_06084,0,0,0.9994461,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0023000847999999994,0.9976999152,0.09999999999999998
ViSmish_06085,0,0,0.9994772,True,1.0,synthetic,Thương mại điện tử,1.0,0.0022359925999999994,0.9977640074,0.09999999999999998
ViSmish_06087,0,0,0.9993218,True,1.0,real,Viễn thông,1.0,0.0025390359999999997,0.997460964,0.09999999999999998
ViSmish_06088,1,1,0.999629,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99810999,0.0018900099999999975,0.09999999999999998
ViSmish_06091,1,1,0.9996094,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.99806167,0.0019383299999999881,0.09999999999999998
ViSmish_06092,1,1,0.999597,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99803169,0.001968309999999973,0.09999999999999998
ViSmish_06093,0,0,0.99946326,True,1.0,real,Vận chuyển,1.0,0.0022649017999999996,0.9977350982,0.09999999999999998
ViSmish_06095,0,0,0.9994203,True,1.0,real,Quảng cáo hợp lệ,1.0,0.0023517949999999994,0.997648205,0.09999999999999998
ViSmish_06096,1,1,0.99958664,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.998007077,0.00199292299999998,0.09999999999999998
ViSmish_06098,0,0,0.9994791,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0022320778999999993,0.9977679221,0.09999999999999998
ViSmish_06100,0,0,0.99943656,True,1.0,external_curated,P2P hard negative,1.0,0.0023191784999999996,0.9976808215,0.09999999999999998
ViSmish_06101,1,1,0.9996126,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99806935,0.0019306500000000337,0.09999999999999998
ViSmish_06102,1,1,0.9996253,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99810085,0.0018991499999999606,0.09999999999999998
ViSmish_06103,0,0,0.99945027,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0022916139999999995,0.997708386,0.09999999999999998
ViSmish_06105,1,1,0.92631185,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.97800032,0.021999679999999966,0.09999999999999998
ViSmish_06107,0,0,0.9994728,True,1.0,real,Khác,1.0,0.0022452685999999993,0.9977547314,0.09999999999999998
ViSmish_06108,0,0,0.99938977,True,1.0,external_curated,P2P hard negative,1.0,0.0024113961999999993,0.9975886038,0.09999999999999998
ViSmish_06109,0,0,0.9993231,True,1.0,external_curated,P2P hard negative,1.0,0.0025366320999999996,0.9974633679,0.09999999999999998
ViSmish_06111,0,0,0.99931467,True,1.0,synthetic,Viễn thông,1.0,0.0025519757999999996,0.9974480242,0.09999999999999998
ViSmish_06113,1,1,0.9996213,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.9980909,0.001909099999999997,0.09999999999999998
ViSmish_06114,1,1,0.9996165,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.99807897,0.0019210299999999902,0.09999999999999998
ViSmish_06116,1,1,0.99962246,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.998093855,0.0019061449999999702,0.09999999999999998
ViSmish_06119,1,1,0.999589,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.998012745,0.0019872549999999656,0.09999999999999998
ViSmish_06120,0,0,0.99923885,True,1.0,synthetic,Viễn thông,1.0,0.0026857763999999992,0.9973142236,0.09999999999999998
ViSmish_06121,0,0,0.99944514,True,1.0,synthetic,Viễn thông,1.0,0.0023020088999999994,0.9976979911,0.09999999999999998
ViSmish_06122,0,0,0.99940217,True,1.0,real,Dịch vụ công thật,1.0,0.0023873391999999997,0.9976126608,0.09999999999999998
ViSmish_06124,1,1,0.9995396,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.997898793,0.0021012070000000493,0.09999999999999998
ViSmish_06125,0,0,0.9990785,True,1.0,synthetic,Ngân hàng thật,1.0,0.0029474995999999995,0.9970525004,0.09999999999999998
ViSmish_06126,1,1,0.9994235,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.99765463,0.0023453700000000133,0.09999999999999998
ViSmish_06127,1,1,0.99962664,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.998104113,0.001895886999999985,0.09999999999999998
ViSmish_06128,0,0,0.9994697,True,1.0,synthetic,Vận chuyển,1.0,0.0022515201999999995,0.9977484798,0.09999999999999998
ViSmish_06129,1,1,0.99958974,True,1.0,synthetic_hard_negative,Khác,1.0,0.998014426,0.00198557399999999,0.09999999999999998
ViSmish_06130,0,0,0.9989662,True,1.0,real,Viễn thông,1.0,0.0031167016999999993,0.9968832983,0.09999999999999998
ViSmish_06132,0,0,0.9994999,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0021878651999999994,0.9978121348,0.09999999999999998
ViSmish_06133,1,1,0.99960595,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.998053277,0.0019467229999999835,0.09999999999999998
ViSmish_06134,0,0,0.99923134,True,1.0,external_curated,P2P hard negative,1.0,0.0026987079999999993,0.997301292,0.09999999999999998
ViSmish_06135,0,0,0.9993783,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0024332859999999998,0.997566714,0.09999999999999998
ViSmish_06136,1,1,0.99961144,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99806651,0.0019334899999999822,0.09999999999999998
ViSmish_06139,1,1,0.99962246,True,1.0,paraphrased,Giả mạo ngân hàng,1.0,0.99809356,0.0019064399999999537,0.09999999999999998
ViSmish_06142,1,1,0.9995161,True,1.0,synthetic_hard_negative,Tuyển dụng giả,1.0,0.99784711,0.002152889999999963,0.09999999999999998
ViSmish_06144,0,0,0.99941003,True,1.0,real,Viễn thông,1.0,0.0023720089999999996,0.997627991,0.09999999999999998
ViSmish_06145,0,0,0.99947673,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.0022370282999999995,0.9977629717,0.09999999999999998
ViSmish_06147,1,1,0.9996124,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.998068774,0.0019312259999999526,0.09999999999999998
ViSmish_06148,0,0,0.9994122,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0023678557999999993,0.9976321442,0.09999999999999998
ViSmish_06150,1,1,0.99950516,True,1.0,synthetic_hard_negative,BHXH / Trợ cấp giả,1.0,0.997823364,0.002176635999999954,0.09999999999999998
ViSmish_06151,1,1,0.99952495,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99786643,0.002133570000000029,0.09999999999999998
ViSmish_06153,1,1,0.9994593,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.9977269049999999,0.0022730950000000583,0.09999999999999998
ViSmish_06154,0,0,0.99938464,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0024213759999999994,0.997578624,0.09999999999999998
ViSmish_06155,1,1,0.9996132,True,1.0,paraphrased,Cờ bạc / Betting,1.0,0.998070955,0.001929045000000018,0.09999999999999998
ViSmish_06156,1,1,0.9996051,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99805116,0.0019488399999999517,0.09999999999999998
ViSmish_06158,1,1,0.99952483,True,1.0,synthetic_hard_negative,Khác,1.0,0.99786606,0.002133940000000001,0.09999999999999998
ViSmish_06160,0,0,0.9994931,True,1.0,synthetic,Tin nhắn cá nhân và OTP,1.0,0.0022022032999999995,0.9977977967,0.09999999999999998
ViSmish_06161,1,1,0.99961567,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.998076963,0.0019230369999999608,0.09999999999999998
ViSmish_06162,1,1,0.99962556,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99810152,0.0018984800000000357,0.09999999999999998
ViSmish_06164,1,1,0.99961156,True,1.0,synthetic_hard_negative,Khác,1.0,0.99806671,0.0019332899999999764,0.09999999999999998
ViSmish_06165,1,1,0.99959916,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.998036754,0.001963245999999974,0.09999999999999998
ViSmish_06166,1,1,0.9996082,True,1.0,paraphrased,Dịch vụ công giả,1.0,0.99805855,0.0019414500000000112,0.09999999999999998
ViSmish_06167,1,1,0.99957675,True,1.0,paraphrased,Đòi nợ / Đe dọa,1.0,0.997983634,0.0020163659999999917,0.09999999999999998
ViSmish_06168,1,1,0.9996253,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.9981009,0.0018991000000000424,0.09999999999999998
ViSmish_06169,0,0,0.99947673,True,1.0,real,Khác,1.0,0.0022369300999999994,0.9977630699,0.09999999999999998
ViSmish_06172,1,1,0.9996308,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99811435,0.001885649999999961,0.09999999999999998
ViSmish_06173,0,0,0.9994686,True,1.0,real,Khác,1.0,0.0022537348999999997,0.9977462651,0.09999999999999998
ViSmish_06174,0,0,0.99944896,True,1.0,synthetic,Dịch vụ công thật,1.0,0.0022942386999999995,0.9977057613,0.09999999999999998
ViSmish_06176,1,1,0.9995209,True,1.0,synthetic_hard_negative,Khác,1.0,0.99785761,0.0021423900000000495,0.09999999999999998
ViSmish_06179,0,0,0.999466,True,1.0,synthetic,Dịch vụ y tế,1.0,0.0022592969999999995,0.997740703,0.09999999999999998
ViSmish_06181,1,1,0.9996222,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.998092985,0.001907015000000012,0.09999999999999998
ViSmish_06184,0,0,0.99947256,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.0022456867999999996,0.9977543132,0.09999999999999998
ViSmish_06186,1,1,0.99959654,True,1.0,paraphrased,Nội dung nhạy cảm,1.0,0.99803051,0.001969490000000018,0.09999999999999998
ViSmish_06187,1,1,0.9996244,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99809848,0.0019015199999999899,0.09999999999999998
ViSmish_06188,1,1,0.9996051,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.998051053,0.0019489470000000342,0.09999999999999998
ViSmish_06190,1,1,0.9996233,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.99809579,0.0019042099999999618,0.09999999999999998
ViSmish_06191,0,0,0.9993631,True,1.0,real,Viễn thông,1.0,0.0024623553999999995,0.9975376446,0.09999999999999998
ViSmish_06194,0,0,0.99943346,True,1.0,synthetic,Viễn thông,1.0,0.0023254099999999995,0.99767459,0.09999999999999998
ViSmish_06195,1,1,0.99961627,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.99807843,0.001921570000000039,0.09999999999999998
ViSmish_06196,0,0,0.99946743,True,1.0,synthetic,Quảng cáo hợp lệ,1.0,0.0022562492999999993,0.9977437507,0.09999999999999998
ViSmish_06197,1,1,0.9995222,True,1.0,synthetic_hard_negative,Khác,1.0,0.99786041,0.002139589999999969,0.09999999999999998
ViSmish_06198,0,0,0.9994804,True,1.0,real,Viễn thông,1.0,0.0022292572999999993,0.9977707427,0.09999999999999998
ViSmish_06200,1,1,0.9993013,True,1.0,synthetic_hard_negative,Khác,1.0,0.997423935,0.0025760649999999607,0.09999999999999998
ViSmish_06201,1,1,0.9996233,True,1.0,paraphrased,Tuyển dụng giả,1.0,0.998095703,0.0019042970000000548,0.09999999999999998
ViSmish_06202,1,1,0.9996213,True,1.0,paraphrased,BHXH / Trợ cấp giả,1.0,0.99809079,0.0019092099999999945,0.09999999999999998
ViSmish_06203,0,0,0.9993987,True,1.0,external_real,P2P hội thoại thông thường,1.0,0.0023941555999999996,0.9976058444,0.09999999999999998
ViSmish_06205,1,1,0.997101,True,1.0,real,Giả mạo ngân hàng,1.0,0.994883835,0.005116165000000006,0.09999999999999998
ViSmish_06206,0,0,0.9994832,True,1.0,synthetic,Thương mại điện tử,1.0,0.0022231338999999994,0.9977768661,0.09999999999999998
ViSmish_06209,1,1,0.99961215,True,1.0,paraphrased,Crypto / Đầu tư giả,1.0,0.99806832,0.0019316799999999912,0.09999999999999998
ViSmish_06211,0,0,0.99945253,True,1.0,real,Khác,1.0,0.0022868325999999997,0.9977131674,0.09999999999999998
