sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,teacher_model,teacher_version,teacher_logit_0,teacher_logit_1,teacher_p0_t1,teacher_p1_t1,teacher_p0_t2,teacher_p1_t2,teacher_temperature,teacher_pred,teacher_confidence,teacher_agree_label,distill_weight
ViSmish_05722,Sao m lại k thích ăn đồ của con nhờ,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7448711,-3.7920258,0.9994672,0.0005327653,0.97743315,0.02256684,2.0,0,0.9994672,True,1.0
ViSmish_05723,Cục An ninh mạng: Hệ thống ghi nhận tài khoản ngân hàng của quý khách có dấu hiệu gian lận. Truy cập https://canhbao.gov.vn/urgent để xác thực ngay.,1,1,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9228058,3.942036,0.0003838628,0.99961615,0.019219548,0.9807804,2.0,1,0.99961615,True,1.0
ViSmish_05725,"Chúc mừng anh/chị! Ông/Bà đã đủ điều kiện nhận khoản trợ cấp từ Quỹ BHTN theo quyết định số 12345/QĐ-BHXH. Truy cập ngay: www.abcxyz.com để xác nhận thông tin. HẠN CUỐI: 48h, quá thời hạn sẽ không được chấp thuận!",1,1,0,personal_number,BHXH / Trợ cấp giả,Level 2 - Leet nặng,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9275305,3.9786592,0.00036832003,0.99963164,0.018833684,0.9811663,2.0,1,0.99963164,True,1.0
ViSmish_05727,Bạn vừa đủ tiêu chuẩn hưởng khoản hỗ trợ đặc biệt từ Quỹ An sinh Xã hội. Truy cập ngay 247.hotro.gov.vn để nhận tiền. CẤP BÁO CHẬM SẼ KHÔNG ĐƯỢC GIẢI QUYẾT!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9338424,3.9366107,0.00038171565,0.9996183,0.01916673,0.9808333,2.0,1,0.9996183,True,1.0
ViSmish_05728,[TB] Vinaphone thong bao: Quy khach duoc tang 1GB data su dung trong 24h khi thuc hien nap tien tu 50.000d tro len qua ngan hang. Chi tiet tai https://vinaphone.vn.,0,1,0,shortcode,Viễn thông,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7714183,-3.7590272,0.99946386,0.0005362115,0.97736186,0.022638096,2.0,0,0.99946386,True,1.0
ViSmish_05729,"có lần t bị nó thao túng nên mua, bố t thấy nước xả ra  màu xanh chửi t bỏ thứ vớ vẩn vào nên từ đó t k mua nữa =)))",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.6662884,-3.7161925,0.9993783,0.00062166917,0.9756658,0.024334127,2.0,0,0.9993783,True,1.0
ViSmish_05730,"Sao trước ce tung hô bảo chỉ cần lấy giống tây cho con đẹp là được, giờ thì khóc thuê làm gì",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.569594,-3.496304,0.99914694,0.00085299974,0.97161084,0.02838913,2.0,0,0.99914694,True,1.0
ViSmish_05732,Western Union TB: Vietcombank: 0071000986547. Trần Thị Lan. Ref +19.56 USD. Nhận 500.000 VND. Ngay 02/02/2025. Mgd: 1057425286. Nd: COC TIEN HANG. Quý khách nhận tiền VND vào website: https://sites.google.com/view/chuyennhantiennhanhquocte24h7,1,1,0,personal_number,Giả mạo ngân hàng,Level 2 - Leet nặng,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,2.6504993,-2.583774,0.9946976,0.0053024306,0.93195635,0.068043634,2.0,0,0.9946976,False,0.3
ViSmish_05733,Tiki: Kiện hàng thuộc đơn TKI-1029384756 đã được giao thành công. Hãy đánh giá sản phẩm để nhận được Tiki Xu.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7284179,-3.7189527,0.9994174,0.0005826329,0.97642446,0.023575595,2.0,0,0.9994174,True,1.0
ViSmish_05737,"Chi Lan oi, PK Au Co nhac lich tiem phong be Vy luc 14h chieu mai nha. Hen gap hai me con nhe.",0,0,0,personal_number,Dịch vụ y tế,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7435877,-3.777926,0.99945897,0.0005410196,0.9772629,0.022737116,2.0,0,0.99945897,True,1.0
ViSmish_05738,"Em gửi file báo cáo tháng này anh check nhé. Dạ em nhầm số sếp, phiền anh/chị quá. Số đuôi anh chị đẹp ghê, mình làm quen nhé, zalo em 0345678901.",1,0,1,personal_number,Khác,Level 0 - Formal,synthetic_hard_negative,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8607516,3.8726451,0.00043776233,0.9995622,0.020498376,0.97950166,2.0,1,0.9995622,True,1.0
ViSmish_05739,Nhà cái W88Pro - Cơ hội trăm triệu. Zalo: 0988123456. Link: w88pro.live,1,1,1,shortcode,Cờ bạc / Betting,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9038072,3.8952467,0.0004099546,0.9995901,0.019849503,0.98015046,2.0,1,0.9995901,True,1.0
ViSmish_05740,": ""Bạn muốn kết nối nhanh chóng với mọi người? Hãy tham gia nhóm chat kín tại đây: https://chat.nhanhnhau88.com/room777""",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8305345,3.8638844,0.00045515422,0.9995448,0.020893356,0.97910666,2.0,1,0.9995448,True,1.0
ViSmish_05741,[MSB] Mã OTP 662918 dùng để đăng nhập mBank trên thiết bị lạ. Liên hệ hotline 1800599999 để được hỗ trợ.,0,0,1,brandname,Ngân hàng thật,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.341278,-3.2632236,0.99864763,0.0013524264,0.9645059,0.035494052,2.0,0,0.99864763,True,1.0
ViSmish_05742,"Chịu khó tuyển gấp nhân viên kiểm duyệt sản phẩm online cho công ty Tiki. Lương cứng 900k/ngày, lĩnh tiền ngay sau ca. Độ tuổi 20-55. Liên hệ: hotro@tiki.vn",1,1,1,personal_number,Tuyển dụng giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9025834,3.9185362,0.00040101155,0.99959904,0.019635994,0.98036397,2.0,1,0.99959904,True,1.0
ViSmish_05743,"Tin nhắn viết lại: ĐẶC QUYỀN BẤT TẬN Nhà cái W888 tuyển đại lý siêu lợi nhuận 60%/tháng, nhận thưởng ngay lập tức. Liên hệ Mr. Tuấn Zalo: 0987654321 Link nhận thưởng: https://w888.bet",1,1,1,shortcode,Cờ bạc / Betting,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9171863,3.941934,0.00038606432,0.99961394,0.019273544,0.9807264,2.0,1,0.99961394,True,1.0
ViSmish_05744,HN-Zalo: Tìm bạn tâm giao đêm khuya tại thủ đô. Z-a-l-o: fb.com/hn.susy.vip dF8g,1,1,0,personal_number,Nội dung nhạy cảm,Level 3 - Dot/Dash,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9350524,3.923307,0.00038635815,0.9996137,0.019280741,0.98071927,2.0,1,0.9996137,True,1.0
ViSmish_05745,VPBank 369X9R: Tai khoản của quý khách sẽ bị tạm ngưng trong 24h tới. Truy cập ngay vpbank369x9r.com-verify.vn để xác thực thông tin.,1,1,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9437318,3.9534817,0.00037163988,0.9996283,0.018916802,0.9810832,2.0,1,0.9996283,True,1.0
ViSmish_05746,"<>Rồng Vàng Club link đăng nhập không giới hạn, thưởng khủng 99%, hotline 1800.9999, nạp rút 3 phút. Truy cập ngay: dragonclub.vn",1,1,0,personal_number,Cờ bạc / Betting,Level 4 - Mixed special characters,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8736537,3.9286318,0.0004086327,0.9995914,0.019818097,0.9801819,2.0,1,0.9995914,True,1.0
ViSmish_05747,"VCB: VCB Rewards thong bao: Quy khach co 3,000 diem sap het han. Vui long doi diem sang cuoc dien thoai tren App VCB.",0,0,0,brandname,Ngân hàng thật,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7623024,-3.7693448,0.99946445,0.00053556793,0.9773752,0.022624807,2.0,0,0.99946445,True,1.0
ViSmish_05748,"Mới đây, công ty XanhMướt tuyển dụng vị trí chăm sóc đơn hàng online, giúp cửa hàng vươn lên top doanh thu. Mức lương hấp dẫn 1.000.000đ mỗi ngày. Độ tuổi ứng tuyển từ 20-60. Liên hệ qua fanpage để được hỗ trợ nhanh chóng.",1,0,1,personal_number,Tuyển dụng giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8265119,3.8274717,0.00047392683,0.99952614,0.021310976,0.978689,2.0,1,0.99952614,True,1.0
ViSmish_05749,VNG: Activation code 810891 is used for VNGGames authentication,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7469175,-3.7177958,0.99942744,0.00057262136,0.9766232,0.023376804,2.0,0,0.99942744,True,1.0
ViSmish_05750,"CƠ HỘI ĐẦU TƯ THẦN TỐC: KHÁCH HÀNG ĐÃ ĐƯỢC DUYỆT TÀI KHOẢN **AutoProfit AI**! Đầu tư chỉ từ 5 triệu, lợi nhuận 30%/tuần - cam kết minh bạch! Chuyển khoản ngay vào STK: 987654321 tại Techcombank. Nội dung: ""TÊN CÔNG TY TNHH TÀI CHÍNH TOÀN CẦU"" Tải app ngay: [link giả mạo] Lợi nhuận thần tốc đang chờ bạn!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 4 - Mixed special characters,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.900763,3.9292831,0.00039744913,0.9996026,0.019550255,0.9804497,2.0,1,0.9996026,True,1.0
ViSmish_05751,Thần Tài Club_tuyển đại lý_hưởng 70%. Zalo nhận ưu đãi sớm: 0979886644. Link: thanhtailive.com,1,1,1,shortcode,Cờ bạc / Betting,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.6174247,3.6682801,0.000684796,0.99931526,0.025509788,0.9744903,2.0,1,0.99931526,True,1.0
ViSmish_05752,"(TB) My VNPT dành tặng bạn 300 ĐIỂM VINAPHONEPLUS khi phát sinh giao dịch trở lại và đổi điểm thả ga để nhận MIỄN PHÍ data, thoại hoặc săn kho voucher, quà tặng hot! Ưu đãi áp dụng đến hết 31/12/2025, thời hạn điểm 3 tháng. Chi tiết CTKM tại https://my.vnpt.com.vn/adv/bancu. CSKH 18001091 (0đ). Trân trọng!",0,1,1,brandname,Khác,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.6959088,-3.6518774,0.99935645,0.0006436022,0.97525054,0.024749404,2.0,0,0.99935645,True,1.0
ViSmish_05753,"Tai khoan cua Quy khach da duoc nap 10,000d tu 373090 vao 15/11/2025 16:13:26. Ma giao dich 2411042852. Chi tiet lien he CSKH 18001091 (0d). Tran trong cam on!",0,0,1,shortcode,Viễn thông,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.778338,-3.7888725,0.9994831,0.00051686587,0.977765,0.022234926,2.0,0,0.9994831,True,1.0
ViSmish_05755,Quy_BHTN! Quý khách đã đủ điều kiện nhận tiền hỗ trợ theo Quyết định BHXH mới nhất. Truy cập ngay https://qncut.vn để nhận ngay khoản tiền 12.500.000đ. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9171302,3.9681807,0.00037608805,0.9996239,0.019027565,0.9809724,2.0,1,0.9996239,True,1.0
ViSmish_05756,"CẤP BÁO: Mcredit thông báo khoản nợ 15.000.000 VND (số tiền gốc) của Lương Gia Huy (CCCD: 072091827364) đã quá hạn 120 ngày. Nếu trước 14H hôm nay không thanh toán, bạn sẽ bị ghi nhận vào hệ thống nợ xấu CIC vĩnh viễn, ảnh hưởng nghiêm trọng đến uy tín tín dụng. Liên hệ ngay: 0963482751.",1,0,1,personal_number,Đòi nợ / Đe dọa,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9423723,3.9198904,0.00038485354,0.9996151,0.019243868,0.9807561,2.0,1,0.9996151,True,1.0
ViSmish_05757,"**Tin nhắn tuyển dụng mới:** Công ty Tân Phúc tuyển gấp nhân viên bán hàng online. Thu nhập 800k-1,5tr/ngày. Làm tại nhà thoải mái, không giới hạn thời gian. Độ tuổi 18-60. Liên hệ ngay: - Zalo: zalo.me/84901234567 - Hotline: 0901 234 567",1,1,1,personal_number,Tuyển dụng giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9263005,3.9318442,0.000386441,0.9996136,0.019282768,0.98071724,2.0,1,0.9996136,True,1.0
ViSmish_05758,BV Dai hoc Y Ha Noi: Ket qua xet nghiem mau cua Nguyen Hoang Long da san sang. Moi ban den lay tai quay tiep don Khoa Xet nghiem.,0,0,0,brandname,Dịch vụ y tế,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.752349,-3.751628,0.99944943,0.00055058586,0.97706723,0.022932773,2.0,0,0.99944943,True,1.0
ViSmish_05759,Bạn có muốn sở hữu khối tài sản 1 tỷ chỉ sau 3 tháng không? Hãy nạp tiền vào ví MoMo: 0909123456 (Chủ tài khoản: ĐẦU TƯ TÀI CHÍNH 247) ngay hôm nay!,1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8714132,3.905804,0.00041900156,0.99958104,0.02006305,0.97993696,2.0,1,0.99958104,True,1.0
ViSmish_05760,"SHOPEE: Ma xac minh de thay doi mat khau tai khoan Shopee cua Quy khach la 551029. KHONG chia se ma nay voi nguoi khac, ke ca nhan vien Shopee.",0,0,0,personal_number,Thương mại điện tử,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7530613,-3.7868094,0.99946886,0.000531184,0.977466,0.022534063,2.0,0,0.99946886,True,1.0
ViSmish_05761,"BV Viet Duc thong bao: Do bac si co lich hop dot xuat, hen kham cua Le Thi Kim Anh luc 14h hom nay se doi sang sang mai. LH 02438253531.",0,0,1,brandname,Dịch vụ y tế,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7440538,-3.731411,0.99943346,0.0005665011,0.97674567,0.023254389,2.0,0,0.99943346,True,1.0
ViSmish_05762,"Siêu lợi nhuận chỉ sau 7 ngày! Chuyển khoản ngay vào số tài khoản 999555333 (BIDV), chủ tài khoản: CÔNG TY CỔ PHẦN ĐẦU TƯ TÀI CHÍNH XANH. Chuyên viên sẽ quản lý khoản đầu tư sinh lời ngay lập tức!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 2 - Leet nặng,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.890875,3.8631954,0.0004288089,0.99957114,0.020291856,0.97970814,2.0,1,0.99957114,True,1.0
ViSmish_05764,thấy pé chóa đáng iu khom?,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.724113,-3.7840967,0.9994517,0.00054826157,0.9771146,0.022885397,2.0,0,0.9994517,True,1.0
ViSmish_05765,"""Suncity88 tặng ngay 77-555k cho hội viên mới! Thưởng lớn từ Poker, Casino trực tuyến, Xổ số. Nhận tiền ngay chỉ 3 phút. Truy cập: sun88city.com""",1,1,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9140406,3.9468188,0.00038539385,0.9996146,0.019257117,0.98074293,2.0,1,0.9996146,True,1.0
ViSmish_05766,"[TB] Nap lien tay, Khuyen mai ngay. Tang 30% gia tri tat ca the nap trong ngay 23/09/2025 (20% de truy cap Internet, 10% de goi va nhan tin noi mang), uu dai su dung trong 15 ngay. CT danh rieng cho Quy khach khi nap the online tai cac vi dien tu, ung dung thanh toan hoac tai https://viettel.vn/naptienkm . LH 198 (0d).",0,1,0,brandname,Viễn thông,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7550833,-3.780323,0.9994665,0.0005335596,0.97741675,0.022583285,2.0,0,0.9994665,True,1.0
ViSmish_05767,[Chú ý] BHXH: Bạn đủ điều kiện nhận khoản hỗ trợ mới nhất. Nhận tại: link.thuongkhong.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC GIẢI QUYẾT.,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.92271,3.960976,0.0003766995,0.9996233,0.019042738,0.98095727,2.0,1,0.9996233,True,1.0
ViSmish_05768,"Sở Y tế: Thông báo khẩn, hồ sơ y tế của bạn đang bị tạm ngưng do vi phạm. Truy cập ngay để kích hoạt lại: syte3-hcm.tk",1,0,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.940033,3.9348807,0.0003800173,0.99961996,0.019124845,0.98087513,2.0,1,0.99961996,True,1.0
ViSmish_05769,OTP cua Quy Khach la: 47239054. Ma xac thuc giao dich tren vi co hieu luc trong vong 2 phut. QK TUYET DOI khong cung cap OTP cho nguoi khac tranh bi lua dao!,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.773905,-3.8176513,0.9994955,0.0005044403,0.9780281,0.021971809,2.0,0,0.9994955,True,1.0
ViSmish_05771,"[DIGIBANK MB] Tai khoan cua quy khach co dau hieu bat thuong. De tranh bi khoa, hay truy cap ngay mb.digibank-online.com de xac thuc.",1,1,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8983335,3.9027944,0.00040910565,0.99959093,0.01982934,0.9801706,2.0,1,0.99959093,True,1.0
ViSmish_05772,Bộ GTVT thông báo: Tài khoản thanh toán giao thông của Quý khách có khoản phí chưa thanh toán. Truy cập ngay: https://giaothong-vn.com,1,1,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.904932,3.9347847,0.00039362552,0.99960643,0.019457785,0.9805422,2.0,1,0.99960643,True,1.0
ViSmish_05776,em nên mang con nào về zay mn,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7553813,-3.7989304,0.9994765,0.00052357226,0.9776244,0.022375569,2.0,0,0.9994765,True,1.0
ViSmish_05777,Ừ t đang lương 10tr đây.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.756485,-3.7581434,0.9994553,0.0005447556,0.9771863,0.022813743,2.0,0,0.9994553,True,1.0
ViSmish_05778,"[CẢNH BÁO CUỐI CÙNG]: Đội ngũ pháp luật yêu cầu Bạn thanh toán khoản nợ 52.120.000 VND trong vòng 18 tiếng. Không hợp tác, chúng tôi sẽ khởi tố ngay lập tức vì tội lừa đảo cấp độ nghiêm trọng.",1,0,0,personal_number,Đòi nợ / Đe dọa,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.885534,3.8647108,0.00043045165,0.9995696,0.020329911,0.97967005,2.0,1,0.9995696,True,1.0
ViSmish_05779,"Nhà_đầu_tư_tiềm_năng ơi, hãy nhấn vào link này đi: sànF1n4nC0m - chẳng cần vốn vẫn giàu ngay. Link: t.me/f1nancom777",1,1,0,personal_number,Crypto / Đầu tư giả,Level 2 - Leet nặng,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8988,3.9365518,0.0003953467,0.99960464,0.019499471,0.9805006,2.0,1,0.99960464,True,1.0
ViSmish_05780,Thắng Lớn 247 tuyển cộng tác viên hưởng hoa hồng lên đến 60% cho mọi chiến thắng!,1,1,1,shortcode,Cờ bạc / Betting,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.068169,3.2063928,0.0018800749,0.9981199,0.04159538,0.9584046,2.0,1,0.9981199,True,1.0
ViSmish_05782,"Chỉ trong vài phút mỗi ngày, bạn đã có thể sở hữu khoản thu nhập thụ động khủng nhờ cộng tác cùng hệ thống giao dịch Forex toàn cầu. Chỉ cần hoàn tất 3 nhiệm vụ đơn giản, tiền thưởng sẽ được chuyển vào tài khoản ngân hàng của bạn vào buổi tối.",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.652513,3.642702,0.00067831844,0.9993217,0.025391841,0.9746081,2.0,1,0.9993217,True,1.0
ViSmish_05783,"[BẮT BUỘC PHẢI LÀM THEO]: Anh Phan Thành Luận (CMND 082094556677) phải thanh toán 17.500.000 VND cho đơn vị tài chính trước 15h ngày 25/11, nếu không hình ảnh và danh tính sẽ bị công khai gây hậu quả nghiêm trọng. Liên hệ khẩn: 0936554422.",1,0,1,personal_number,Đòi nợ / Đe dọa,Level 2 - Leet nặng,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9209871,3.9156125,0.00039485403,0.9996051,0.019487549,0.9805125,2.0,1,0.9996051,True,1.0
ViSmish_05784,"(TB) Quà 20-10, VinaPhone tặng riêng Bạn 20% khi nạp tiền điện thoại vào HÔM NAY 18/10/2022. Khuyến mại sử dụng gọi/nhắn tin trong 15 ngày. Hãy trải nghiệm nạp tiền online dễ dàng và nhanh chóng tại ứng dụng MyVNPT my.vnpt.com.vn/app . CSKH 18001091.",0,1,1,brandname,Viễn thông,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7401326,-3.6722517,0.9993967,0.00060336536,0.9760183,0.023981659,2.0,0,0.9993967,True,1.0
ViSmish_05785,<> W88Pro_T@1_@pp-nh4n~250k! x5-n@p_d@u. N.0_H.u-B.5n_C.5. L1nk: w88pro.link #tamdau,1,1,0,personal_number,Cờ bạc / Betting,Level 4 - Mixed special characters,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9202795,3.9023592,0.000400403,0.99959964,0.019621376,0.9803786,2.0,1,0.99959964,True,1.0
ViSmish_05786,"""Đầu tư sinh lời thần tốc 100% mỗi giờ. Chỉ cần copy lệnh từ chuyên gia tại app TiềnTươiLúa. Không cần kiến thức đầu tư.""",1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.7533157,3.7646809,0.00054292474,0.99945706,0.022776224,0.97722375,2.0,1,0.99945706,True,1.0
ViSmish_05788,"Thưởng 88-999 triệu ngay! Nhà cái **V9BET** – Baccarat siêu tốc, cá cược gà đá, xổ số đỉnh cao. Rút tiền siêu nhanh chỉ 3 phút. Liên hệ: v9bet.com",1,1,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9379492,3.9467196,0.00037632958,0.99962366,0.019033562,0.98096645,2.0,1,0.99962366,True,1.0
ViSmish_05790,"Me dang o cho, co mua gi ko con?",0,0,0,personal_number,Tin nhắn cá nhân và OTP,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7100306,-3.7758782,0.9994394,0.00056061894,0.9768639,0.023136077,2.0,0,0.9994394,True,1.0
ViSmish_05791,"VinaPhone: Goi ngay tel:0241098 va lam theo huong dan de thuc hien cuoc goi ngay ca khi tai khoan het tien. Quy khach duoc ung toi da 10 phut  thoai tu dich vu SmartShare. Cuoc goi noi mang 1.730d/phut, ngoai mang 1.930d/phut. LH 18001091 (mien phi).",0,0,1,shortcode,Viễn thông,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7374773,-3.7306159,0.9994293,0.0005706904,0.97666174,0.023338255,2.0,0,0.9994293,True,1.0
ViSmish_05792,dẫn tráu tới đây cho 2 ngày k còn quả nào luôn,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.5854666,-3.643321,0.99927515,0.00072487415,0.9737732,0.026226878,2.0,0,0.99927515,True,1.0
ViSmish_05794,Tiki: Kien hang cua don TKI-2293847561 dang duoc giao. Quy khach vui long chuan bi so tien 250.000 VND.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.762898,-3.8168242,0.99948955,0.0005104423,0.9779007,0.022099322,2.0,0,0.99948955,True,1.0
ViSmish_05795,may mình là con gái chứ ko lương < 5 trẹo mà lỡ đẻ moẹ 2 -3 đứa liền!,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.6739664,-3.705748,0.9993766,0.0006233901,0.975633,0.024366986,2.0,0,0.9993766,True,1.0
ViSmish_05796,Chúc mừng quý khách! Bạn đủ điều kiện nhận hỗ trợ từ Quỹ BHTN đợt này. Số tiền hỗ trợ: 12.500.000đ. Nhận ngay tại: https://bhtn-gov.vn/tro-cap. QUÁ HẠN KHÔNG ĐƯỢC CHẤP NHẬN! bhxhn,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9332502,3.963985,0.0003716319,0.9996283,0.018916603,0.98108333,2.0,1,0.9996283,True,1.0
ViSmish_05797,"TB KHẨN: Cơ quan điều tra đang rà soát toàn bộ dữ liệu cá nhân của O/B cùng cộng sự liên quan đến vụ án gian lận. Đề nghị phối hợp ngay trong 48 tiếng, bằng không mọi hậu quả pháp lý sẽ đổ hết lên đầu O/B.",1,0,0,personal_number,Đòi nợ / Đe dọa,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.754396,3.733711,0.00055938854,0.9994406,0.023111247,0.9768887,2.0,1,0.9994406,True,1.0
