variant_key,case_id,error_type,sample_id,seeds,n_seeds,eval_subset,category,sender_type,data_origin,suggested_reason,mean_prob_label1,content,content_short
G0_E4_champion,content_8f75e64c6e3d,FP,,"42,123,2025",3,external_real,,,external_real,FP_other_or_ambiguous,0.9999991333333332,"nhg nhg~ đứa giấy trắng mặt cux trơ lắm, kn ít mà còn đk lên vị trí cao hơn đứa giỏi  Cái này thì quá ức chế r","nhg nhg~ đứa giấy trắng mặt cux trơ lắm, kn ít mà còn đk lên vị trí cao hơn đứa giỏi Cái này thì quá ức chế r"
G0_E4_champion,content_6ba01db805d3,FP,,"42,123,2025",3,external_curated,,,external_curated,FP_legitimate_recruitment_like,0.9999990866666666,"Mình lương 4tr, vợ mình lương 4tr nữa là tổng đc 8tr, nuôi 3 đứa con luôn, cơm vẫn thịt cá đầy đủ","Mình lương 4tr, vợ mình lương 4tr nữa là tổng đc 8tr, nuôi 3 đứa con luôn, cơm vẫn thịt cá đầy đủ"
G0_E4_champion,content_6a2c166b05e8,FP,,"42,123,2025",3,external_curated,,,external_curated,FP_official_brandlike,0.9999911466666668,phê pha thư giãn với 2$ là thật nhưng nước khác nó đ cần cuốc bộ với 2$ cũng là thật luôn,phê pha thư giãn với 2$ là thật nhưng nước khác nó đ cần cuốc bộ với 2$ cũng là thật luôn
G0_E4_champion,content_f127d0978136,FP,,"42,123,2025",3,external_real,,,external_real,FP_other_or_ambiguous,0.9999864500000001,"chồng tui tăng hơn 10kg sau cưới, giờ gần về form cũ gòi, ngon chán :))))))))))","chồng tui tăng hơn 10kg sau cưới, giờ gần về form cũ gòi, ngon chán :))))))))))"
G0_E4_champion,content_7ca8039e2453,FP,,"42,123,2025",3,real,,,real,FP_other_or_ambiguous,0.99936232,ĐƠN này 0Đ Kick Thành Công khi nào lấy cổng sau quẹo trái cuối cùng 11h-1h chắc chắn có.,ĐƠN này 0Đ Kick Thành Công khi nào lấy cổng sau quẹo trái cuối cùng 11h-1h chắc chắn có.
G0_E4_champion,content_6c44b50ecb17,FP,,"42,123,2025",3,external_curated,,,external_curated,FP_legitimate_recruitment_like,0.9928002666666668,"Lương 4-5tr vẫn sống bt,nhưng chỉ là bt lúc khoẻ khoắn,còn lúc bme hay vck hay con cái ốm đau phải di viện,lúc ấy mới thấy đồg tiền mức lương nó qtrong tnao","Lương 4-5tr vẫn sống bt,nhưng chỉ là bt lúc khoẻ khoắn,còn lúc bme hay vck hay con cái ốm đau phải di viện,lúc ấy mới thấy đồg tiền mức lương nó qtrong tnao"
G0_E4_champion,content_825c263344b7,FP,,"42,123,2025",3,external_real,,,external_real,FP_other_or_ambiguous,0.9836825733333333,:))))))))) 1 năm rồi đọc lại để giải trí nèoooo,:))))))))) 1 năm rồi đọc lại để giải trí nèoooo
G0_E4_champion,content_3d19a7627854,FP,,"42,123",2,external_curated,,,external_curated,FP_other_or_ambiguous,1.0,"Chứ cưới xong thì vợ/chồng cũng là gia đình riêng của mình rồi, làm sao có thể mù quáng bất chấp tin người nhà xong chửi/giận ngược bạn đời hay đòi ly hôn nvay được.","Chứ cưới xong thì vợ/chồng cũng là gia đình riêng của mình rồi, làm sao có thể mù quáng bất chấp tin người nhà xong chửi/giận ngược bạn đời hay đòi ly hôn nvay được."
G0_E4_champion,content_4ab841fd1479,FP,,"42,123",2,external_curated,,,external_curated,FP_legitimate_recruitment_like,1.0,"Chết thôi, giới trẻ bây giờ kiểu j ấy bác  ạ, bảo lương 10tr mà còn chê k đủ thì như mình sống thế nào đây","Chết thôi, giới trẻ bây giờ kiểu j ấy bác ạ, bảo lương 10tr mà còn chê k đủ thì như mình sống thế nào đây"
G0_E4_champion,content_a11e9d213455,FP,,"42,123",2,external_real,,,external_real,FP_other_or_ambiguous,1.0,"cái này ý kiến tui thôi nha, tui thấy vũ đạo hơi nhạt ý với bản phối nó ko đẩy cao trào high như bản gốc nhỉ","cái này ý kiến tui thôi nha, tui thấy vũ đạo hơi nhạt ý với bản phối nó ko đẩy cao trào high như bản gốc nhỉ"
G0_E4_champion,content_f003942252bd,FP,,"123,2025",2,real,,,real,FP_other_or_ambiguous,1.0,"Sai cu phap nhan tin. De lay thong tin dich vu Mobile Internet va Dcom, vui long bam goi *098# hoac lien he 198 (mien phi). Tran trong.","Sai cu phap nhan tin. De lay thong tin dich vu Mobile Internet va Dcom, vui long bam goi *098# hoac lien he 198 (mien phi). Tran trong."
G0_E4_champion,content_41663bfd8dbe,FP,,"42,123",2,external_real,,,external_real,FP_legitimate_promotion_reward,0.9999999500000001,"Có thể chê phim k hay/dở/sến nhưng t nghĩ kể cả trung niên thì cũng muốn có 1 t/yêu đẹp như mấy b trẻ thôi chứ có gì đâu mà k phù hợp, ngộ ha?","Có thể chê phim k hay/dở/sến nhưng t nghĩ kể cả trung niên thì cũng muốn có 1 t/yêu đẹp như mấy b trẻ thôi chứ có gì đâu mà k phù hợp, ngộ ha?"
G0_E4_champion,content_4e513f2104a3,FP,,"42,123",2,external_curated,,,external_curated,FP_legitimate_recruitment_like,0.9999999500000001,lương 7 củ nên lấy đc vk nghèo.!,lương 7 củ nên lấy đc vk nghèo.!
G0_E4_champion,content_8a57b7d41a31,FP,,"42,2025",2,real,,,real,FP_legitimate_recruitment_like,0.9999999500000001,"Chuc mung ban da trung tuyen vao truong CD Le Quy Don. Nhap hoc tu 05/09-15/09 tai 538 QL 51, P. Long Binh Tan, TP Bien Hoa, tinh Dong Nai. Lien he: 0973685439.","Chuc mung ban da trung tuyen vao truong CD Le Quy Don. Nhap hoc tu 05/09-15/09 tai 538 QL 51, P. Long Binh Tan, TP Bien Hoa, tinh Dong Nai. Lien he: 0973685439."
G0_E4_champion,content_79525c7509b4,FP,,"42,123",2,external_real,,,external_real,FP_other_or_ambiguous,0.9999999,ở nhà ăn thế đã bị bố mẹ chửi cho tới bến r chứ đừng nói đến nhà ngyeu ăn cơm mà thế .,ở nhà ăn thế đã bị bố mẹ chửi cho tới bến r chứ đừng nói đến nhà ngyeu ăn cơm mà thế .
G0_E4_champion,content_444e993bb99f,FP,,"42,123",2,external_real,,,external_real,FP_other_or_ambiguous,0.9999998800000001,"sao xoá bài kia rùi zay, đang có nhiệt mà ta","sao xoá bài kia rùi zay, đang có nhiệt mà ta"
G0_E4_champion,content_0efa914fafde,FP,,"42,123",2,external_curated,,,external_curated,FP_official_brandlike,0.99999935,Mình cũng từng gặp trường hợp sếp với nvien như này rồi  nhỉ =)),Mình cũng từng gặp trường hợp sếp với nvien như này rồi nhỉ =))
G0_E4_champion,content_b4e704b4fa82,FP,,"123,2025",2,external_curated,,,external_curated,FP_other_or_ambiguous,0.99999935,"E mắc chứng hay quên, nên e có nợ nần ai thấy e là phải đòi nha","E mắc chứng hay quên, nên e có nợ nần ai thấy e là phải đòi nha"
G0_E4_champion,content_e661c895d94d,FP,,"42,123",2,external_curated,,,external_curated,FP_other_or_ambiguous,0.99999905,có 0đ với 1đ chứ làm rì có đỉm cao như thé=)))),có 0đ với 1đ chứ làm rì có đỉm cao như thé=))))
G0_E4_champion,content_ae09b6a10835,FP,,"42,123",2,external_curated,,,external_curated,FP_legitimate_recruitment_like,0.99999875,":)) lương của nó bn, chứ t thấy cu e này khá cá tính, và đặc biệt là nó nói đúng",":)) lương của nó bn, chứ t thấy cu e này khá cá tính, và đặc biệt là nó nói đúng"
G0_E4_champion,content_8a892d1c1759,FP,,"42,123",2,external_curated,,,external_curated,FP_other_or_ambiguous,0.9999979,"Xong đ' hiểu câu chuyện ntn mà bả chốt"" đấy e thấy xem nó 20t đã dc như thế rồi còn e thì vẫn ngồi đây""","Xong đ' hiểu câu chuyện ntn mà bả chốt"" đấy e thấy xem nó 20t đã dc như thế rồi còn e thì vẫn ngồi đây"""
G0_E4_champion,content_4baaa1128803,FP,,"42,123",2,external_curated,,,external_curated,FP_other_or_ambiguous,0.9999958849999999,"Mình cũng vừa chạy lo đi làm kiếm tiền bươm chải cho gia đình, và cũng rảnh háng ở nhà ôm con chơi với con đầu xù tóc rối, ck mình chỉ 1 việc sáng đi làm tối về, cũng chả nt đt nc tâm sự, về nhà cũng lo tắm gội ăn uống ngủ nghỉ, cũng vô tâm vk mệt vk khổ …","Mình cũng vừa chạy lo đi làm kiếm tiền bươm chải cho gia đình, và cũng rảnh háng ở nhà ôm con chơi với con đầu xù tóc rối, ck mình chỉ 1 việc sáng đi làm tối về, cũng chả nt đt nc tâm sự, về nhà cũng lo tắm gội ăn uống ngủ nghỉ, cũng vô tâm vk mệt vk khổ …"
G0_E4_champion,content_5dacdc0836b1,FP,,"42,2025",2,external_curated,,,external_curated,FP_legitimate_recruitment_like,0.9943799,Anh tìm hiểu các bài viết của TS Lương y Ngô Đức Vượng nói về chữa bệnh ung thư rất hữu ích cho anh .,Anh tìm hiểu các bài viết của TS Lương y Ngô Đức Vượng nói về chữa bệnh ung thư rất hữu ích cho anh .
G0_E4_champion,content_82cc8c36ddc1,FP,,"42,123",2,external_curated,,,external_curated,FP_other_or_ambiguous,0.94626668,Hs cấp 1 làm éo gì có răng mà đòi ăn xoài xanh chấm muối ớt!,Hs cấp 1 làm éo gì có răng mà đòi ăn xoài xanh chấm muối ớt!
G0_E4_champion,content_ffa48d224426,FP,,"42,123",2,external_curated,,,external_curated,FP_other_or_ambiguous,0.78169925,"Rồi nó vẫn mở, vẫn kiêms tiền đk thôi","Rồi nó vẫn mở, vẫn kiêms tiền đk thôi"
G0_E4_champion,content_354c77367c9d,FP,,123,1,real,,,real,FP_other_or_ambiguous,1.0,Gọi lại liền cho ba nhé,Gọi lại liền cho ba nhé
G0_E4_champion,content_4c93b2e39365,FP,,123,1,external_real,,,external_real,FP_other_or_ambiguous,1.0,2$ ăn được nhìu món á,2$ ăn được nhìu món á
G0_E4_champion,content_6a00179751d4,FP,,123,1,external_curated,,,external_curated,FP_legitimate_recruitment_like,1.0,"Lương 10 chẹo mà chịu được tính khùng điên của e , thì đc nhá","Lương 10 chẹo mà chịu được tính khùng điên của e , thì đc nhá"
G0_E4_champion,content_ff00fa6b1349,FP,,123,1,external_curated,,,external_curated,FP_other_or_ambiguous,1.0,"bữa ba kiu sao ko kiếm tiền đi, kiếm 1 triệu thôi cũm đc nhưng ba đâu biết t kiếm đc 1 mớ r đâu hâhhahahah","bữa ba kiu sao ko kiếm tiền đi, kiếm 1 triệu thôi cũm đc nhưng ba đâu biết t kiếm đc 1 mớ r đâu hâhhahahah"
G0_E4_champion,content_139eb248bc55,FP,,42,1,external_real,,,external_real,FP_other_or_ambiguous,0.9999999,"Tuyệt vời,chúc mừng e, quá xứng đáng","Tuyệt vời,chúc mừng e, quá xứng đáng"
G0_E4_champion,content_563f3d3dcbec,FP,,42,1,external_curated,,,external_curated,FP_other_or_ambiguous,0.99999964,lên phường ngồi uống trà vs mấy anh c.a thì chả rén vl ra,lên phường ngồi uống trà vs mấy anh c.a thì chả rén vl ra
G0_E4_champion,content_ea2fc6ba31ff,FP,,123,1,external_curated,,,external_curated,FP_legitimate_recruitment_like,0.99999964,chồng t lương 4tr vẫn tung tăng sống chung với vợ và 2 con,chồng t lương 4tr vẫn tung tăng sống chung với vợ và 2 con
G0_E4_champion,content_b48fa430d33e,FP,,42,1,external_real,,,external_real,FP_other_or_ambiguous,0.9999993,"Lần đầu chở mk ra bến buýt để bắt xe về( vì từ nhà hs ra bến buýt hơi xa nên hôm nào mưa cô ấy sẽ đưa mk ra bến), phụ huynh dùng tay gạt chỗ để chân cho mình.","Lần đầu chở mk ra bến buýt để bắt xe về( vì từ nhà hs ra bến buýt hơi xa nên hôm nào mưa cô ấy sẽ đưa mk ra bến), phụ huynh dùng tay gạt chỗ để chân cho mình."
G0_E4_champion,content_968da035c3a2,FP,,42,1,external_curated,,,external_curated,FP_legitimate_promotion_reward,0.9999938,"Thế nào đc 9.5 thật đó đỉnh vãi ò, đã v mk điểm cao nhất lớp chứ đc cô thưởng 300k","Thế nào đc 9.5 thật đó đỉnh vãi ò, đã v mk điểm cao nhất lớp chứ đc cô thưởng 300k"
G0_E4_champion,content_ac258ae84c79,FP,,42,1,real,,,real,FP_legitimate_recruitment_like,0.99999356,DH Kinh Te Tp.HCM tuyen sinh Cu nhan Tai Chinh Ung Dung do DH Rennes 1 cap bang. XETTUYEN DOC LAP. Hotline: 0938711627 https://go.ueh.edu.vn/rennes/0389048463,DH Kinh Te Tp.HCM tuyen sinh Cu nhan Tai Chinh Ung Dung do DH Rennes 1 cap bang. XETTUYEN DOC LAP. Hotline: 0938711627 https://go.ueh.edu.vn/rennes/0389048463
G0_E4_champion,content_3eccd9db2dca,FP,,2025,1,external_curated,,,external_curated,FP_other_or_ambiguous,0.99996114,Px hiền từ đưa cho 1 cọc 1 nghìn,Px hiền từ đưa cho 1 cọc 1 nghìn
G0_E4_champion,content_51535f1d0870,FP,,123,1,external_curated,,,external_curated,FP_legitimate_recruitment_like,0.9999579,Lương 5tr k đủ nuôi mèo,Lương 5tr k đủ nuôi mèo
G0_E4_champion,content_67f436eec329,FP,,2025,1,external_real,,,external_real,FP_other_or_ambiguous,0.9999316,t cx muốn nuôi capybara!!!!!,t cx muốn nuôi capybara!!!!!
G0_E4_champion,content_5f62141591ef,FP,,123,1,external_curated,,,external_curated,FP_other_or_ambiguous,0.9998778,Tưởng nó vay 500k nma nó vay 50tr nên chịu,Tưởng nó vay 500k nma nó vay 50tr nên chịu
G0_E4_champion,content_2a22b23f01e2,FP,,123,1,external_real,,,external_real,FP_official_brandlike,0.9923529,tha hồ chém ko cần đắn đo và nhất là ko rơi vào trường hợp tự làm đau mình như này :)),tha hồ chém ko cần đắn đo và nhất là ko rơi vào trường hợp tự làm đau mình như này :))
G0_E4_champion,content_446af114616c,FP,,42,1,external_real,,,external_real,FP_other_or_ambiguous,0.99114054,tình bạn chúng mình cũng kiểu cảm lạnh zj đó.,tình bạn chúng mình cũng kiểu cảm lạnh zj đó.
G0_E4_champion,content_e01366986d3c,FP,,42,1,external_real,,,external_real,FP_other_or_ambiguous,0.7045207,"T thấy nội dung phim bình thường mà, đâu phải chỉ có tuổi trẻ mới được quyền yêu đương?","T thấy nội dung phim bình thường mà, đâu phải chỉ có tuổi trẻ mới được quyền yêu đương?"
G1_external_all,content_e04559d5e0ad,FN,,"42,123,2025",3,real,,,real,FN_obfuscation_or_leet,8.332416368566666e-05,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR
G1_external_all,content_c0649809996f,FN,,"42,123,2025",3,real,,,real,FN_obfuscation_or_leet,2.5815731877333334e-05,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet
G1_external_all,content_b801ef1b377f,FN,,"42,123,2025",3,real,,,real,FN_obfuscation_or_leet,1.38111115e-08,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh","TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh"
G1_external_all,content_142142060257,FN,,42,1,real,,,real,FN_obfuscation_or_leet,9.206212e-07,"Khách hàng mới nạp đầu thưởng cao nhất lên đến 446,664K! K8 Tang ban 100k Nap 1trieu tang 1 trieu Link dki: https://t.ly/w0ldg Huong dan tai: https://t.ly/tMcwc Ho tro cskh qua tele: @k8nhacaiso1 LQEbk","Khách hàng mới nạp đầu thưởng cao nhất lên đến 446,664K! K8 Tang ban 100k Nap 1trieu tang 1 trieu Link dki: https://t.ly/w0ldg Huong dan tai: https://t.ly/tMcwc Ho tro cskh qua tele: @k8nhacaiso1 LQEbk"
G1_external_all,content_67793f0d91ff,FN,,42,1,real,,,real,FN_obfuscation_or_leet,8.410573e-08,8DAY Thuong Tan Thu Loc 80K (OF67QL411IO) trai nghiem mphi thang rut ngay.HSD Code 24h.HOANTRA 1.3. NAPDAU 200PTRAM. Tham gia tai t.ly/azvVE Dki täng 58K~ 8386K Iink: dsu1d.cc/QV6eCs ~PH4J,8DAY Thuong Tan Thu Loc 80K (OF67QL411IO) trai nghiem mphi thang rut ngay.HSD Code 24h.HOANTRA 1.3. NAPDAU 200PTRAM. Tham gia tai t.ly/azvVE Dki täng 58K~ 8386K Iink: dsu1d.cc/QV6eCs ~PH4J
G1_external_all,content_ff81b443f178,FN,,42,1,real,,,real,FN_obfuscation_or_leet,6.461451e-08,"Hệ Thống Messenger Thông Báo: Xin chúc mừng tài khoản Messenger đã may mắn nhận được Giải Nhất từ sự kiện 'Tuần Lễ Vàng' tri ân khách hàng chào Quý 3, đón Năm Mới 2024. Bây giờ bạn vui lòng tiến hành truy cập vào trang địa chỉ website: TraoThuongQuy3.Com (viết liền nhau, không dấu) để đăng ký làm thủ tục hồ sơ nhận thưởng. Hoặc có thể truy cập công cụ tìm kiếm Google và gõ từ khóa: (TraoThuongQuy3.Com). Sau đó chọn kết quả tìm kiếm đầu tiên để truy cập trang website lãnh thưởng. Mọi thắc mắc xin liên hệ Tổng đài CSKH: [(08) 9921 4440]","Hệ Thống Messenger Thông Báo: Xin chúc mừng tài khoản Messenger đã may mắn nhận được Giải Nhất từ sự kiện 'Tuần Lễ Vàng' tri ân khách hàng chào Quý 3, đón Năm Mới 2024. Bây giờ bạn vui lòng tiến hành truy cập vào trang địa chỉ website: TraoThuongQuy3.Com (v..."
G1_external_all,content_3b3a74cef614,FP,,"42,123,2025",3,real,,,real,FP_legitimate_with_url,1.0,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.
G1_external_all,content_e13217d4bd83,FP,,"123,2025",2,real,,,real,FP_legitimate_recruitment_like,0.999997975,Chao Quy PH-HS da dang ky tham gia Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT. Chuong trinh se bat dau luc 19:00 toi nay. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. Hotline (028) 7300 5588.,Chao Quy PH-HS da dang ky tham gia Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT. Chuong trinh se bat dau luc 19:00 toi nay. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. ...
G1_external_all,content_8a57b7d41a31,FP,,"123,2025",2,real,,,real,FP_legitimate_recruitment_like,0.9793577,"Chuc mung ban da trung tuyen vao truong CD Le Quy Don. Nhap hoc tu 05/09-15/09 tai 538 QL 51, P. Long Binh Tan, TP Bien Hoa, tinh Dong Nai. Lien he: 0973685439.","Chuc mung ban da trung tuyen vao truong CD Le Quy Don. Nhap hoc tu 05/09-15/09 tai 538 QL 51, P. Long Binh Tan, TP Bien Hoa, tinh Dong Nai. Lien he: 0973685439."
G1_external_all,content_4fa49c2a1a91,FP,,2025,1,real,,,real,FP_legitimate_promotion_reward,1.0,Cuc Canh sat QLHC ve TTXH thong bao: Ho so dang ky tai khoan dinh danh dien tu cua ban bi tu choi vi da ton tai tai khoan dinh danh dien tu muc do 2. De nghi lien he Co quan Cong an noi thu nhan ho so cap Can cuoc cong dan hoac lien he tong dai 19000368 de duoc huong dan.,Cuc Canh sat QLHC ve TTXH thong bao: Ho so dang ky tai khoan dinh danh dien tu cua ban bi tu choi vi da ton tai tai khoan dinh danh dien tu muc do 2. De nghi lien he Co quan Cong an noi thu nhan ho so cap Can cuoc cong dan hoac lien he tong dai 19000368 de ...
G1_external_all,content_add97c167b19,FP,,2025,1,real,,,real,FP_legitimate_with_url,1.0,"Ke tu ngay 01/08/2022, EVNHCMC ngung nhan tin SMS, Quy KH vui long kiem tra ung dung CSKH, Zalo, Email de nhan thong bao tien dien va cac thong tin ve dien khac. De cai dat ung dung EVNHCMC CSKH, Quy KH truy cap cskh.evnhcmc.vn/tuvan/ungdungcskh hoac lien he 1900545454 de duoc ho tro. Tran trong.","Ke tu ngay 01/08/2022, EVNHCMC ngung nhan tin SMS, Quy KH vui long kiem tra ung dung CSKH, Zalo, Email de nhan thong bao tien dien va cac thong tin ve dien khac. De cai dat ung dung EVNHCMC CSKH, Quy KH truy cap cskh.evnhcmc.vn/tuvan/ungdungcskh hoac lien h..."
G1_external_all,content_72ef30c2bc1f,FP,,2025,1,real,,,real,FP_legitimate_recruitment_like,0.9999999,"ĐH FPT kính mời quý vị phụ huynh, các em học sinh tham dự hội thảo trực tuyến ""Hỏi & Đáp Tuyển sinh 2022"", kết nối trực tiếp với đội ngũ giảng viên tiêu biểu của tất cả các ngành đang đào tạo tại ĐH FPT. Thời gian: từ 19g - 21g Thứ tư ngày 17/8. Vui lòng đăng ký trước và đặt câu hỏi để được ưu tiên giải đáp: https://bit.ly/Webinar-DHFPT-1708","ĐH FPT kính mời quý vị phụ huynh, các em học sinh tham dự hội thảo trực tuyến ""Hỏi & Đáp Tuyển sinh 2022"", kết nối trực tiếp với đội ngũ giảng viên tiêu biểu của tất cả các ngành đang đào tạo tại ĐH FPT. Thời gian: từ 19g - 21g Thứ tư ngày 17/8. Vui lòng đă..."
G1_external_all,content_ac258ae84c79,FP,,123,1,real,,,real,FP_legitimate_recruitment_like,0.99999976,DH Kinh Te Tp.HCM tuyen sinh Cu nhan Tai Chinh Ung Dung do DH Rennes 1 cap bang. XETTUYEN DOC LAP. Hotline: 0938711627 https://go.ueh.edu.vn/rennes/0389048463,DH Kinh Te Tp.HCM tuyen sinh Cu nhan Tai Chinh Ung Dung do DH Rennes 1 cap bang. XETTUYEN DOC LAP. Hotline: 0938711627 https://go.ueh.edu.vn/rennes/0389048463
G1_external_all,content_908135caf027,FP,,2025,1,real,,,real,FP_legitimate_recruitment_like,0.99999917,"Cam on ban da quan tam den DH Cong nghe Mien Dong (MIT), truong tiep tuc xet tuyen NVBS den 10/10. Ban Dang ky online tai dangky.mit.vn . DT/Zalo: 0981767568","Cam on ban da quan tam den DH Cong nghe Mien Dong (MIT), truong tiep tuc xet tuyen NVBS den 10/10. Ban Dang ky online tai dangky.mit.vn . DT/Zalo: 0981767568"
G2_external_curated,content_e04559d5e0ad,FN,,"42,123,2025",3,real,,,real,FN_obfuscation_or_leet,1.7167733333333332e-08,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR
G2_external_curated,content_c0649809996f,FN,,"42,123,2025",3,real,,,real,FN_obfuscation_or_leet,1.1584071e-08,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet
G2_external_curated,content_b801ef1b377f,FN,,"42,123,2025",3,real,,,real,FN_obfuscation_or_leet,9.974101833333335e-09,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh","TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh"
G2_external_curated,content_ff81b443f178,FN,,42,1,real,,,real,FN_obfuscation_or_leet,0.029603422,"Hệ Thống Messenger Thông Báo: Xin chúc mừng tài khoản Messenger đã may mắn nhận được Giải Nhất từ sự kiện 'Tuần Lễ Vàng' tri ân khách hàng chào Quý 3, đón Năm Mới 2024. Bây giờ bạn vui lòng tiến hành truy cập vào trang địa chỉ website: TraoThuongQuy3.Com (viết liền nhau, không dấu) để đăng ký làm thủ tục hồ sơ nhận thưởng. Hoặc có thể truy cập công cụ tìm kiếm Google và gõ từ khóa: (TraoThuongQuy3.Com). Sau đó chọn kết quả tìm kiếm đầu tiên để truy cập trang website lãnh thưởng. Mọi thắc mắc xin liên hệ Tổng đài CSKH: [(08) 9921 4440]","Hệ Thống Messenger Thông Báo: Xin chúc mừng tài khoản Messenger đã may mắn nhận được Giải Nhất từ sự kiện 'Tuần Lễ Vàng' tri ân khách hàng chào Quý 3, đón Năm Mới 2024. Bây giờ bạn vui lòng tiến hành truy cập vào trang địa chỉ website: TraoThuongQuy3.Com (v..."
G2_external_curated,content_142142060257,FN,,42,1,real,,,real,FN_obfuscation_or_leet,6.727591e-08,"Khách hàng mới nạp đầu thưởng cao nhất lên đến 446,664K! K8 Tang ban 100k Nap 1trieu tang 1 trieu Link dki: https://t.ly/w0ldg Huong dan tai: https://t.ly/tMcwc Ho tro cskh qua tele: @k8nhacaiso1 LQEbk","Khách hàng mới nạp đầu thưởng cao nhất lên đến 446,664K! K8 Tang ban 100k Nap 1trieu tang 1 trieu Link dki: https://t.ly/w0ldg Huong dan tai: https://t.ly/tMcwc Ho tro cskh qua tele: @k8nhacaiso1 LQEbk"
G2_external_curated,content_3b3a74cef614,FP,,"42,123,2025",3,real,,,real,FP_legitimate_with_url,1.0,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.
G2_external_curated,content_e13217d4bd83,FP,,"123,2025",2,real,,,real,FP_legitimate_recruitment_like,1.0,Chao Quy PH-HS da dang ky tham gia Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT. Chuong trinh se bat dau luc 19:00 toi nay. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. Hotline (028) 7300 5588.,Chao Quy PH-HS da dang ky tham gia Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT. Chuong trinh se bat dau luc 19:00 toi nay. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. ...
G2_external_curated,content_8a57b7d41a31,FP,,"123,2025",2,real,,,real,FP_legitimate_recruitment_like,0.99999982,"Chuc mung ban da trung tuyen vao truong CD Le Quy Don. Nhap hoc tu 05/09-15/09 tai 538 QL 51, P. Long Binh Tan, TP Bien Hoa, tinh Dong Nai. Lien he: 0973685439.","Chuc mung ban da trung tuyen vao truong CD Le Quy Don. Nhap hoc tu 05/09-15/09 tai 538 QL 51, P. Long Binh Tan, TP Bien Hoa, tinh Dong Nai. Lien he: 0973685439."
