content,label,has_url,has_phone_number,sender_type,category
Moi Quy khach Tran Van Hung kham theo lich luc 08:30 ngay 25/11/2024 tai Phong 302 - Khoa Tim mach - Benh vien Bach Mai. Vui long den dung gio de lam thu tuc.,0,0,0,brandname,Dịch vụ y tế
Medpro: Ma OTP xac thuc tai khoan ung dung y te cua Quy khach la 582931. Ma co hieu luc trong 5 phut. Vui long khong chia se cho bat ky ai.,0,0,0,brandname,Dịch vụ y tế
Moi Quy khach Le Thi Mai den kham tai Phong 105 - Khoa Nhi - Benh vien Nhi Trung uong luc 14:00 ngay 26/11/2024. Lien he 02438353300 neu can ho tro.,0,0,1,brandname,Dịch vụ y tế
VNPT Health: Ma xac thuc OTP de dang nhap ung dung cua Quy khach la 103948. Ma nay se het han sau 3 phut.,0,0,0,shortcode,Dịch vụ y tế
Benh vien Viet Duc thong bao: Ket qua xet nghiem cua Quy khach Nguyen Hoang Nam da co. Quy khach vui long den quay so 5 de nhan ket qua.,0,0,0,brandname,Dịch vụ y tế
BookingCare: Ma OTP cua Quy khach la 928475. Vui long nhap ma nay de hoan tat dang ky lich kham tai Benh vien Dai hoc Y Ha Noi.,0,0,0,brandname,Dịch vụ y tế
Moi Quy khach Pham Thanh Binh kham tai Phong 201 - Khoa Tai Mui Hong - Benh vien 108 luc 09:15 ngay 27/11/2024. Vui long mang theo the BHYT.,0,0,0,brandname,Dịch vụ y tế
eHospital: Ma OTP xac thuc cua Quy khach la 334912. Ma co hieu luc trong 10 phut. Vui long khong cung cap ma nay cho nguoi la.,0,0,0,shortcode,Dịch vụ y tế
Benh vien Cho Ray thong bao: Quy khach Nguyen Thi Lan co lich tai kham tai Khoa Noi tiet vao luc 08:00 ngay 01/12/2024. Tran trong cam on.,0,0,0,brandname,Dịch vụ y tế
Moi Quy khach Vu Duc Phuc kham theo lich luc 10:00 ngay 25/11/2024 tai Phong 405 - Khoa Xuong khop - Benh vien Nhan Dan 115.,0,0,0,brandname,Dịch vụ y tế
BookingCare: Ma OTP de xac nhan dat lich kham tai Benh vien Bach Mai cua Quy khach la 772819. Ma co hieu luc trong 5 phut.,0,0,0,brandname,Dịch vụ y tế
Benh vien Dai hoc Y Ha Noi nhac Quy khach Tran Kim Oanh co lich hen xet nghiem mau luc 07:30 ngay 26/11/2024 tai Phong 102.,0,0,0,brandname,Dịch vụ y tế
Ket qua chan doan hinh anh cua Quy khach Ly Hai Nam tai Benh vien Viet Duc da san sang. Quy khach co the xem tai: https://kq.vietduc.vn/12345,0,1,0,brandname,Dịch vụ y tế
Moi Quy khach Dang Van Lam den kham tai Phong 202 - Khoa Ho hap - Benh vien 108 luc 13:30 ngay 28/11/2024. Hotline ho tro: 069572400.,0,0,1,brandname,Dịch vụ y tế
Medpro: Ma OTP xac thuc dang ky kham benh tu xa cua Quy khach la 662910. Vui long nhap vao ung dung de tiep tuc.,0,0,0,brandname,Dịch vụ y tế
VNPT Health: Ma OTP de kich hoat ho so suc khoe dien tu cua Quy khach la 445928. Ma co hieu luc trong 5 phut.,0,0,0,shortcode,Dịch vụ y tế
Benh vien Cho Ray nhac Quy khach Nguyen Van Tam lich tai kham tai Khoa Tim mach luc 08:30 ngay 02/12/2024. Vui long mang theo don thuoc cu.,0,0,0,brandname,Dịch vụ y tế
Phong kham da khoa Au Co thong bao: Ket qua xet nghiem cua Quy khach Trinh Cong Son da co. Moi Quy khach den phong kham de bac si tu van.,0,0,0,brandname,Dịch vụ y tế
eHospital: Ma OTP xac minh danh tinh cua Quy khach la 882934. Vui long khong chia se ma nay de dam bao bao mat thong tin y te.,0,0,0,brandname,Dịch vụ y tế
Moi Quy khach Doan Minh Khoi kham tai Phong 108 - Khoa Than kinh - Benh vien Nhan Dan 115 luc 10:30 ngay 26/11/2024.,0,0,0,brandname,Dịch vụ y tế
Medpro: Ma OTP xac thuc thanh toan phi kham benh tai Benh vien Cho Ray cua Quy khach la 229384. Ma co hieu luc trong 5 phut.,0,0,0,brandname,Dịch vụ y tế
Moi Quy khach Phan Thanh Tung kham tai Phong 301 - Khoa Tieu hoa - Benh vien Dai hoc Y Ha Noi luc 14:30 ngay 28/11/2024.,0,0,0,brandname,Dịch vụ y tế
Benh vien Bach Mai thong bao: Ket qua sinh thiet cua Quy khach Hoang Van Binh da co. Moi Quy khach den gap bac si tai Khoa Ung buou de nhan.,0,0,0,brandname,Dịch vụ y tế
BookingCare: Ma OTP de thay doi lich hen kham cua Quy khach la 552918. Ma co hieu luc trong 3 phut. Vui long khong cung cap cho nguoi khac.,0,0,0,brandname,Dịch vụ y tế
Moi Quy khach Nguyen Thu Ha den kham tai Phong 205 - Khoa Mat - Benh vien 108 luc 08:45 ngay 30/11/2024. Lien he 02462784169 de biet them.,0,0,1,brandname,Dịch vụ y tế
VNPT Health: Ma OTP xac thuc truy cap ho so benh an cua Quy khach la 993847. Ma co hieu luc trong 5 phut.,0,0,0,brandname,Dịch vụ y tế
Benh vien Nhan Dan 115 nhac Quy khach Le Van Dat co lich hen noi soi da day luc 07:00 ngay 27/11/2024. Vui long nhin an sang truoc khi den.,0,0,0,brandname,Dịch vụ y tế
Thong bao tu Benh vien Cho Ray: Quy khach Nguyen Thi Kim co lich tai kham luc 13:30 ngay 05/12/2024 tai Khoa Chan thuong chinh hinh.,0,0,0,brandname,Dịch vụ y tế
Medpro: Ma OTP xac thuc huy lich kham cua Quy khach la 112837. Ma co hieu luc trong 5 phut. Tran trong.,0,0,0,shortcode,Dịch vụ y tế
eHospital: Ma OTP dang nhap he thong quan ly benh vien cua Quy khach la 667281. Vui long khong chia se ma nay cho bat ky ai.,0,0,0,brandname,Dịch vụ y tế
Benh vien Dai hoc Y Ha Noi thong bao: Ket qua xet nghiem Covid-19 cua Quy khach Tran Van Long da co. Tra cuu tai: https://hmuh.vn/ketqua,0,1,0,brandname,Dịch vụ y tế
Moi Quy khach Hoang Lan Anh kham tai Phong 203 - Khoa Rang Ham Mat - Benh vien 108 luc 15:00 ngay 28/11/2024.,0,0,0,brandname,Dịch vụ y tế
Phong kham da khoa Au Co nhac Quy khach Nguyen Van Nam co lich hen tai kham luc 09:00 ngay mai. Hotline ho tro 02871026789.,0,0,1,brandname,Dịch vụ y tế
BookingCare: Ma OTP xac thuc thong tin benh nhan cua Quy khach la 448293. Ma co hieu luc trong 10 phut.,0,0,0,brandname,Dịch vụ y tế
"MoMo: Chia sẻ yêu thương, nhận quà cực lớn! Giới thiệu bạn bè mở Ví MoMo nhận ngay combo quà tặng 500.000đ khi liên kết ngân hàng thành công. Hạn dùng đến 31/12/2024. Xem tại momo.vn/gtbb.",0,1,0,brandname,Quảng cáo hợp lệ
"Grab: Mời bạn mới dùng Grab, nhận ngay mã GRAB50 giảm 50.000đ cho chuyến xe đầu tiên. Ưu đãi dành cho người giới thiệu và người được mời đến hết 30/06/2025. Chi tiết tại grab.com/vn.",0,1,0,brandname,Quảng cáo hợp lệ
ZaloPay: Tặng bạn voucher 100.000đ khi giới thiệu bạn bè liên kết ngân hàng và phát sinh giao dịch đầu tiên từ 20.000đ. Chương trình áp dụng đến 31/05/2025. Truy cập zalopay.vn để biết thêm.,0,1,0,shortcode,Quảng cáo hợp lệ
"ShopeePay: Giới thiệu bạn mới dùng ví, nhận ngay 100.000đ vào tài khoản ShopeePay. Người được mời nhận gói voucher 300.000đ. Áp dụng đến 31/08/2025. Chi tiết tại shopeepay.vn.",0,1,0,brandname,Quảng cáo hợp lệ
KFC: Mời bạn tải App KFC và nhập mã KFCFRIEND để nhận ngay 1 miếng gà rán miễn phí cho đơn hàng từ 150.000đ. Hạn dùng mã đến 31/07/2025. Hotline: 19006886.,0,1,1,shortcode,Quảng cáo hợp lệ
Lotteria: Ưu đãi đặc biệt khi giới thiệu bạn bè đăng ký thành viên App Lotteria. Nhận ngay voucher giảm 30% cho combo gà rán bất kỳ. Thời hạn đến 25/12/2024. Truy cập lotteria.vn.,0,1,0,brandname,Quảng cáo hợp lệ
McDonald's: Chia sẻ mã giới thiệu của bạn trên App McDonald's để nhận ngay 1 phần Burger bò phô mai miễn phí. Áp dụng cho đơn hàng từ 120.000đ đến hết ngày 15/09/2025.,0,0,0,shortcode,Quảng cáo hợp lệ
"Jollibee: Giới thiệu bạn bè tải App Jollibee, nhận ngay mã ưu đãi JOLLI50 giảm 50.000đ cho đơn hàng đầu tiên. Ưu đãi có hiệu lực đến 30/11/2024. Chi tiết tại jollibee.com.vn.",0,1,0,brandname,Quảng cáo hợp lệ
WinMart: Chương trình Hội viên Win: Giới thiệu người thân đăng ký hội viên mới để nhận ngay 20.000 điểm VinID vào tài khoản. Áp dụng tại các cửa hàng đến 31/10/2025.,0,0,0,shortcode,Quảng cáo hợp lệ
Co.opmart: Tặng 100 điểm thưởng khi quý khách giới thiệu bạn bè đăng ký thẻ thành viên Co.opmart thành công. Điểm thưởng dùng để đổi phiếu mua hàng. Hạn chót 31/12/2025.,0,0,1,brandname,Quảng cáo hợp lệ
"Bách hóa xanh: Mời bạn đi chợ online, nhận ngay voucher giảm 20% cho đơn hàng thực phẩm tươi sống đầu tiên từ 200.000đ. Áp dụng qua App đến 31/08/2025. Xem tại bachhoaxanh.com.",0,1,0,shortcode,Quảng cáo hợp lệ
Highlands Coffee: Chia sẻ app Highlands với bạn bè để nhận voucher Mua 1 Tặng 1 trà mộc sen. Ưu đãi áp dụng sau khi bạn mới hoàn thành đơn đầu tiên. Hạn dùng 30/09/2025.,0,0,0,brandname,Quảng cáo hợp lệ
"The Coffee House: Mời bạn mới tải app, nhận ngay 1 ly cà phê đá miễn phí khi tích đủ 50 điểm thành viên. Ưu đãi áp dụng trên toàn hệ thống đến ngày 31/12/2024.",0,0,0,shortcode,Quảng cáo hợp lệ
"MoMo: Bạn có quà tặng 200.000đ khi giới thiệu bạn bè thanh toán hóa đơn điện, nước trên Ví MoMo. Ưu đãi áp dụng đến hết 31/07/2025. Mở Ví > Ưu đãi để xem chi tiết.",0,0,0,brandname,Quảng cáo hợp lệ
Grab: Thêm bạn thêm vui! Tặng voucher giảm 30.000đ cho dịch vụ GrabFood khi giới thiệu bạn bè đăng ký tài khoản mới. Hạn sử dụng đến 30/11/2025. Truy cập grab.com/vn.,0,1,0,shortcode,Quảng cáo hợp lệ
ZaloPay: Nhận quà 50.000đ khi bạn giới thiệu người thân nạp tiền điện thoại lần đầu trên ZaloPay. Thời gian áp dụng từ nay đến hết 31/12/2024. Chi tiết tại zalopay.vn.,0,1,0,brandname,Quảng cáo hợp lệ
"ShopeePay: Mời bạn liên kết ngân hàng, nhận combo voucher giảm giá 200.000đ mua sắm trên Shopee. Thời gian diễn ra đến 15/10/2025. Soạn TC gửi 8079 để từ chối quảng cáo.",0,0,0,shortcode,Quảng cáo hợp lệ
KFC: Tặng bạn mã GIAM30 khi giới thiệu thành công 01 người bạn đặt hàng qua App KFC lần đầu. Ưu đãi áp dụng cho đơn từ 200.000đ đến ngày 30/09/2025. kfc.com.vn.,0,1,0,brandname,Quảng cáo hợp lệ
Lotteria: Chương trình kết nối bạn bè: Tặng voucher mua Combo Family giảm 50.000đ khi giới thiệu thành viên mới. Hạn dùng đến 31/01/2025. Liên hệ 19006778 để hỗ trợ.,0,0,1,shortcode,Quảng cáo hợp lệ
McDonald's: Chia sẻ niềm vui cùng bạn bè! Nhận ngay 1 phần khoai tây chiên cỡ lớn miễn phí khi bạn của bạn đăng ký thành công App McDonald's. Ưu đãi đến 31/08/2025.,0,0,0,brandname,Quảng cáo hợp lệ
Jollibee: Tặng mã JOLLIFRIEND giảm 20% cho nhóm khách hàng giới thiệu ứng dụng Jollibee cho bạn mới. Áp dụng cho đơn giao hàng tận nơi đến 31/12/2024. jollibee.com.vn.,0,1,0,shortcode,Quảng cáo hợp lệ
WinMart: Quý khách đang có 50.000 điểm thưởng sắp hết hạn vào ngày 31/12/2024. Hãy dùng điểm để thanh toán hóa đơn tại WinMart/WinMart+ ngay hôm nay. winmart.vn.,0,1,0,brandname,Quảng cáo hợp lệ
Co.opmart: Chào mừng quý khách nâng hạng thẻ Gold! Nhận ngay voucher giảm 100.000đ cho hóa đơn mua sắm từ 1.000.000đ tại hệ thống Co.opmart. Hạn dùng đến 31/10/2025.,0,0,0,shortcode,Quảng cáo hợp lệ
Bách hóa xanh: Tặng voucher giảm 50.000đ khi quý khách giới thiệu hàng xóm mua sắm tại bachhoaxanh.com lần đầu. Áp dụng cho đơn từ 300.000đ. Thời hạn đến 30/11/2025.,0,1,0,brandname,Quảng cáo hợp lệ
Highlands Coffee: Chúc mừng sinh nhật thành viên! Highlands gửi tặng bạn voucher Mua 1 Tặng 1 áp dụng cho toàn bộ menu nước. Hạn dùng trong 7 ngày từ 01/05/2025.,0,0,0,brandname,Quảng cáo hợp lệ
The Coffee House: Bạn còn 2.000 BEAN sắp hết hạn vào 31/12/2024. Đổi ngay voucher giảm 30.000đ hoặc bánh ngọt tại App The Coffee House để không bỏ lỡ ưu đãi.,0,0,0,shortcode,Quảng cáo hợp lệ
MoMo: Nhận tiền mặt 100.000đ khi giới thiệu bạn bè mở tài khoản ngân hàng số trên Ví MoMo. Chương trình áp dụng đến hết 20/06/2025. Truy cập momo.vn/ngan-hang-so.,0,1,0,brandname,Quảng cáo hợp lệ
Grab: Tặng mã GRABLOVER giảm 20% tối đa 50.000đ cho người dùng tích cực giới thiệu bạn bè sử dụng GrabCar. Ưu đãi có giá trị đến 31/12/2024. Chi tiết tại app Grab.,0,0,0,shortcode,Quảng cáo hợp lệ
"ZaloPay: Mời bạn mới thanh toán hóa đơn nước, nhận ngay hoàn tiền 20.000đ vào tài khoản ZaloPay. Áp dụng cho lần giới thiệu đầu tiên đến hết 30/09/2025. zalopay.vn.",0,1,0,shortcode,Quảng cáo hợp lệ
ShopeePay: Nhận voucher 50.000đ mua vé xem phim ShopeePay khi giới thiệu bạn bè đặt vé lần đầu. Ưu đãi áp dụng cho các cụm rạp trên toàn quốc đến 31/08/2025.,0,0,0,brandname,Quảng cáo hợp lệ
"KFC: Giới thiệu App KFC, nhận mã FREEPEPSI miễn phí 01 lon Pepsi cho mọi đơn hàng từ 100.000đ. Mã có hiệu lực đến ngày 15/10/2025. Chi tiết tại kfc.com.vn.",0,1,0,shortcode,Quảng cáo hợp lệ
Lotteria: Nhận ngay 10 điểm L.Point khi giới thiệu bạn bè đăng ký thành viên và phát sinh chi tiêu tại Lotteria. Điểm dùng đổi quà đến hết 31/12/2025. lotteria.vn.,0,1,0,brandname,Quảng cáo hợp lệ
McDonald's: Ưu đãi độc quyền App: Tặng voucher giảm 50.000đ cho đơn hàng từ 200.000đ khi bạn giới thiệu người dùng mới thành công. Hạn chót áp dụng 30/11/2025.,0,0,0,shortcode,Quảng cáo hợp lệ
Jollibee: Mời bạn tải app - Nhận quà cực đã! Tặng voucher giảm 30.000đ cho đơn hàng tiếp theo khi bạn giới thiệu thành công 01 thành viên. Hạn dùng 31/10/2025.,0,0,0,brandname,Quảng cáo hợp lệ
WinMart: Chúc mừng quý khách nhận được voucher giảm 10% tối đa 100.000đ cho đơn hàng đầu tiên trên website winmart.vn. Hạn dùng đến ngày 31/07/2025. Hotline: 18006968.,0,1,1,brandname,Quảng cáo hợp lệ
Co.opmart: Quý khách đã tích đủ 1.000 điểm thưởng. Hãy đến siêu thị Co.opmart gần nhất để đổi phiếu chiết khấu thương mại 50.000đ trước ngày 31/12/2024.,0,0,0,shortcode,Quảng cáo hợp lệ
Bách hóa xanh: Tặng bạn mã BHX2025 giảm ngay 30.000đ cho đơn hàng từ 400.000đ khi mua sắm qua website bachhoaxanh.com. Ưu đãi áp dụng đến hết 30/06/2025.,0,1,0,brandname,Quảng cáo hợp lệ
"Highlands Coffee: Cảm ơn quý khách đã đạt hạng Vàng. Highlands tặng bạn mã UUDAIVANG giảm 20% tổng hóa đơn, áp dụng đến 31/12/2024 tại highlandscoffee.com.vn.",0,1,0,shortcode,Quảng cáo hợp lệ
"The Coffee House: Giới thiệu bạn mới dùng app, nhận ngay mã GIAM50K cho đơn hàng từ 150.000đ. Ưu đãi áp dụng cho cả giao hàng và tại chỗ đến ngày 15/09/2025.",0,0,0,brandname,Quảng cáo hợp lệ
ZaloPay: Tặng bạn gói quà 1.000.000đ khi giới thiệu 5 bạn mới liên kết ngân hàng thành công trên ZaloPay. Chương trình diễn ra đến 31/12/2024. zalopay.vn/gtbb.,0,1,0,shortcode,Quảng cáo hợp lệ
[GHN] Van don GHNR24051001: Dang phan loai tai kho Ha Noi. Du kien giao ngay 12/05 (tu 8h-18h). Theo doi tai https://ghn.vn,0,1,0,brandname,Vận chuyển
GHTK-GHTK1029384756: Kien hang dang phan loai tai kho TP.HCM. Du kien giao ngay 11/05 (tu 8h-12h). Tran trong!,0,0,0,brandname,Vận chuyển
[VTP] Ma van don VTP192837465. Dang phan loai tai kho Da Nang. Du kien giao ngay 12/05 (tu 13h-18h).,0,0,0,brandname,Vận chuyển
Ninja Van: Don hang NVVN99283741 dang phan loai tai kho Binh Duong. Du kien giao ngay 11/05 (tu 8h-18h).,0,0,0,brandname,Vận chuyển
[J&T Express] Van don JT102938475612: Dang phan loai tai kho Ha Noi. Du kien giao ngay 12/05 (tu 8h-12h).,0,0,0,brandname,Vận chuyển
BEST Express: Don hang BEST882736451 dang phan loai tai kho TP.HCM. Du kien giao ngay 11/05 (tu 13h-18h).,0,0,0,brandname,Vận chuyển
[SPX Express] Van don SPXVN002938471: Dang phan loai tai kho Da Nang. Du kien giao ngay 12/05 (tu 8h-18h).,0,0,0,brandname,Vận chuyển
[GHN] Van don SHNR99283741: Dang phan loai tai kho Binh Duong. Du kien giao ngay 12/05 (tu 8h-12h). Theo doi tai https://ghn.vn,0,1,0,brandname,Vận chuyển
GHTK-GHTK5564738291: Dang phan loai tai kho Ha Noi. Du kien giao ngay 11/05 (tu 13h-18h). Theo doi tai https://ghtk.vn,0,1,0,brandname,Vận chuyển
[VTP] Ma van don VTP8827364512. Dang phan loai tai kho TP.HCM. Du kien giao ngay 12/05 (tu 8h-18h).,0,0,0,brandname,Vận chuyển
Ninja Van: Don hang NVVN11223344 dang phan loai tai kho Da Nang. Du kien giao ngay 11/05 (tu 8h-12h).,0,0,0,brandname,Vận chuyển
[J&T Express] Van don JT998877665544: Dang phan loai tai kho Binh Duong. Du kien giao ngay 12/05 (tu 13h-18h).,0,0,0,brandname,Vận chuyển
[GHN] Van don GHNR11029384: Da giao thanh cong luc 09:15 ngay 10/05. Cam on Quy khach da su dung dich vu.,0,0,0,brandname,Vận chuyển
GHTK-GHTK2233445566: Kien hang da giao thanh cong luc 14:30 ngay 10/05. Cam on Quy khach da su dung dich vu GHTK!,0,0,0,brandname,Vận chuyển
[VTP] Ma van don VTP556473829. Da giao thanh cong luc 16:45 ngay 10/05. Cam on Quy khach da tin tuong Viettel Post.,0,0,0,brandname,Vận chuyển
Ninja Van: Don hang NVVN55667788 da giao thanh cong luc 10:20 ngay 10/05. Cam on Quy khach!,0,0,0,brandname,Vận chuyển
[J&T Express] Van don JT112233445566: Da giao thanh cong luc 15:10 ngay 10/05. Cam on Quy khach da su dung dich vu.,0,0,0,brandname,Vận chuyển
BEST Express: Don hang BEST112233445 da giao thanh cong luc 11:05 ngay 10/05. Cam on Quy khach!,0,0,0,brandname,Vận chuyển
[SPX Express] Van don SPXVN11223344: Da giao thanh cong luc 13:50 ngay 10/05. Cam on Quy khach!,0,0,0,brandname,Vận chuyển
[GHN] Van don SHNR55443322: Da giao thanh cong luc 08:30 ngay 10/05. Cam on Quy khach da su dung dich vu.,0,0,0,brandname,Vận chuyển
GHTK-GHTK9900112233: Kien hang da giao thanh cong luc 17:20 ngay 10/05. Cam on Quy khach da su dung dich vu GHTK!,0,0,0,brandname,Vận chuyển
[VTP] Ma van don VTP1122334455. Da giao thanh cong luc 09:40 ngay 10/05. Tran trong cam on Quy khach.,0,0,0,brandname,Vận chuyển
Ninja Van: Don hang NVVN00998877 da giao thanh cong luc 14:15 ngay 10/05. Cam on Quy khach!,0,0,0,shortcode,Vận chuyển
[J&T Express] Van don JT009988776655: Da giao thanh cong luc 16:00 ngay 10/05. Tran trong cam on Quy khach.,0,0,0,shortcode,Vận chuyển
[GHN] Van don GHNR99887766: Giao khong thanh cong lan 1. Lien he giao vien 0901234567 de hen lai lich giao.,0,0,1,brandname,Vận chuyển
GHTK-GHTK8877665544: Giao khong thanh cong lan 2. Quy khach vui long lien he giao vien 0912345678 de nhan hang.,0,0,1,brandname,Vận chuyển
[VTP] Ma van don VTP998877665. Giao khong thanh cong lan 1 do Quy khach hen ngay giao lai. Giao vien: 0922334455.,0,0,1,brandname,Vận chuyển
Ninja Van: Don hang NVVN88776655 giao khong thanh cong lan 1. Lien he giao vien 0933445566 de ho tro.,0,0,1,brandname,Vận chuyển
[J&T Express] Van don JT887766554433: Giao khong thanh cong lan 2. Quy khach lien he giao vien 0944556677.,0,0,1,brandname,Vận chuyển
BEST Express: Don hang BEST998877665 giao khong thanh cong lan 1. Vui long lien he 0955667788 de hen lai.,0,0,1,brandname,Vận chuyển
[SPX Express] Van don SPXVN99887766: Giao khong thanh cong lan 1. Lien he giao vien 0966778899 de dat lich.,0,0,1,brandname,Vận chuyển
[GHN] Van don SHNR11223344: Giao khong thanh cong lan 2. Quy khach vui long lien he 0977889900 de nhan hang.,0,0,1,brandname,Vận chuyển
GHTK-GHTK1122334455: Giao khong thanh cong lan 1. Giao vien 0988990011 se lien he lai Quy khach sau.,0,0,1,brandname,Vận chuyển
[VTP] Ma van don VTP001122334. Giao khong thanh cong lan 1. Lien he giao vien 0909887766 de hen gio giao.,0,0,1,brandname,Vận chuyển
[GHN] Van don GHNR55667788: Nhan vien se den lay hang luc 14:00 ngay 11/05. Quy khach vui long chuan bi kien hang.,0,0,0,brandname,Vận chuyển
GHTK-GHTK0011223344: Nhan vien se den lay hang luc 09:30 ngay 11/05. Quy khach vui long chuan bi hang san sang.,0,0,0,brandname,Vận chuyển
[VTP] Ma van don VTP443322110. Se den lay hang luc 10:00 ngay 11/05. Quy khach vui long chuan bi kien hang.,0,0,0,brandname,Vận chuyển
Ninja Van: Nhan vien se den lay hang NVVN44332211 luc 15:30 ngay 11/05. Quy khach vui long chuan bi hang.,0,0,0,shortcode,Vận chuyển
[J&T Express] Van don JT443322110099: Se den lay hang luc 13:00 ngay 11/05. Vui long chuan bi san kien hang.,0,0,0,shortcode,Vận chuyển
BEST Express: Don hang BEST443322110 se duoc lay luc 11:00 ngay 11/05. Quy khach vui long chuan bi hang.,0,0,0,brandname,Vận chuyển
[Google] Ma xac thuc cua ban la: 193822. Co hieu luc trong 5 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Nho gui bao cao truoc 5h nha em.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
Dat ban thanh cong luc 19h tai King BBQ. Link: kingbbq.vn/booking,0,1,0,brandname,Tin nhắn cá nhân và OTP
[Facebook] Ma OTP dang nhap cua ban la: 847201. Co hieu luc trong 3 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"Chieu nay 2h hop team marketing do, dung quen.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
Lich hen cham soc da cua ban luc 14h ngay mai.,0,0,0,shortcode,Tin nhắn cá nhân và OTP
[GitHub] Ma xac thuc cua ban la: 442910. Co hieu luc trong 10 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"File du an anh gui qua mail roi, check giup em.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
Don hang 882910 dang duoc giao den ban. LH 0988223344.,0,0,1,brandname,Tin nhắn cá nhân và OTP
[Microsoft] Ma OTP cua ban la: 039281. Co hieu luc trong 5 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"Mai di gap khach hang voi chi nhe, 9h tai sanh.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
Nhac lich kham rang tai nha khoa Lan Anh luc 8h sang mai.,0,0,0,brandname,Tin nhắn cá nhân và OTP
[Apple] Ma xac thuc cua ban la: 661029. Co hieu luc trong 5 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Co thong tin moi ve hop dong chua Huy?,0,0,0,personal_number,Tin nhắn cá nhân và OTP
Ma ve xem phim cua ban tai CGV la 29102.,0,0,0,brandname,Tin nhắn cá nhân và OTP
[Zalo] Ma xac thuc cua ban la: 228394. Co hieu luc trong 2 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"Linh oi check inbox zalo gap nhe, can so lieu.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
Goi tap cua ban se het han vao ngay 30/10. Gia han tai: cali.vn/renew,0,1,0,brandname,Tin nhắn cá nhân và OTP
[Steam] Ma OTP cua ban la: 771023. Co hieu luc trong 5 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Deadline du an xog chua? Chieu nop cho a.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
Ban co lich hen cat toc luc 17h hom nay tai 30Shine.,0,0,0,brandname,Tin nhắn cá nhân và OTP
[Netflix] Ma xac thuc cua ban la: 554302. Co hieu luc trong 10 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Chieu nay co lich training do nha.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
"Xe cua anh da rua xong, moi anh den nhan tai 12 Nguyen Hue.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
[TikTok] Ma OTP cua ban la: 881239. Co hieu luc trong 5 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"Tuan sau di cong tac DN, chuan bi ho so nhe.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
Xac nhan dat phong tai Da Lat tu 12/11 den 15/11. Ma: DL2024.,0,0,0,shortcode,Tin nhắn cá nhân và OTP
[Instagram] Ma xac thuc cua ban la: 112093. Co hieu luc trong 5 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
"Mai mang laptop nhe, phong hop hu may tinh roi.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
"Do giat la cua ban da xong, phi 50k. Moi ban qua lay.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
[Grab] Ma OTP dang nhap cua ban la: 492011. Co hieu luc trong 2 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Sang mai hop giao ban som 30p nha moi nguoi.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
[Shopee] Ma xac thuc cua ban la: 338192. Co hieu luc trong 5 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Gui chi list danh sach khach moi su kien nhe.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
[VNeID] Ma OTP cua ban la: 601928. Co hieu luc trong 3 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Toi nay tang ca ko? Co nhieu viec ton qua.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
[Agribank E-Mobile] Ma OTP cua ban la: 772019. Co hieu luc trong 2 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Duyet ho so nay gap giup anh truoc khi ve.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
Nho note lai noi dung cuoc hop hom nay nha.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
Mai nghi phep thi ban giao viec cho Nam nhe.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
[MB] Mã OTP: 482937. Quý khách đang đăng nhập trên thiết bị mới. Không chia sẻ mã này để bảo mật tài khoản.,0,0,0,brandname,Ngân hàng thật
[VCB] Mã OTP xác thực đăng nhập Digibank trên thiết bị mới là 772910. Hiệu lực trong 3 phút.,0,0,0,brandname,Ngân hàng thật
[BIDV] Mã OTP đăng nhập SmartBanking của Quý khách là 291847. Vui lòng không cung cấp mã này cho bất kỳ ai.,0,0,0,brandname,Ngân hàng thật
