content,label,has_url,has_phone_number,sender_type,category,level
C0 v13c th4 t1m b1nh lu4n v1d30 m01 ng4y nh4n 100k. M01 ng4y l4m 10 nv tr0ng 15 phut l4 x0ng. Cu01 ng4y m1nh chuy3n t13n ch0 b4n nh3.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
W4 b4n mu0n k13m t13n th3m f33? Ch1 c4n th4 t1m v1z30 T1kT0k nh4n 2OOk/ng4y. L4m v13c t41 nh4 kh0ng c4n v0n.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
D@u-tu_XYZ-l@i_cao! Anh_chi-chuyen_khoan v@o STK: 00918273645 NH_VCB TK: CONG TY DAU TU TAI CHINH ABC d3 k1ch h0@t g01 c0py tr4d3 nhe.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
T41 kh04n d4u tu XYZ cu4 b4n d4 c0 l41 2tr. L13n h3 g140 v13n d3 rut t13n v3 STK. t.me/nh0m_d4u_tu_3,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"H1 b4n, m1nh f4m b3n c0ng ty Shopee. B4n du d13u k13n nh4n nv d4t d0n h4ng k13m 500k-1tr m01 n0y. t.me/shopee_nv_online",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Chuc_mung^b4n! D@_du_d!3u_k!3n nh@n_nh13m_vu_dat_don_h@ng. K13m-500k~1tr/ngay. L13n_h3-Telegram: t.me/shopee_nhiemvu_99,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
Ch1 c4n 20 phut m01 ng4y g140 v13n chuy3n ngh13p c0 th3 hu0ng d4n b4n k13m 500k-3tr. Th3m Telegram: t.me/kiemtientainha247,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Z0 b4n l4m t0t n3n m1nh tang b4n th3m 1 g01 d4u tu f0r3x c0py tr4z3 l41 3O%/ng4y. Bam v40 t.me/von_0_dong d3 nh4n.,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
@nh_ch1_0i! C0_v13c-l@m-th3m_th@_t1m-v1d30_sh0p33 k13m-200k/ng@y_kh0ng-v0n. Ch1-c@n_d13n-th0@1-r@nh_15p.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
B4n mu0n k13m th3m thu nh4p? Ch1 c4n th4 t1m b1nh lu4n-v1d30-m01 ng4y nh4n 300k. Kh0ng c4n k1nh ngh13m.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch4o b4n, m1nh l4 H4nh. B4n mu0n l4m nv th4 t1m v1d30 k13m 100k/ng4y kh0ng? Ch1 c4n 10 phut r4nh th01.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
M1nh-l@_Ho@ng_chuy3n-v13n d@u-tu. Nh0m_m1nh-dang-co ke_hoach-X5 t@i-kho@n m0i-ng@y. Tham-gia: t.me/copytrade_dinhcao,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
Chuc mung b4n trung tuy3n l4m d0n h4ng 0nl1n3. K13m 500k-1tr m01 ng4y th40 t4c tr3n d13n th041. t.me/nv_sh0p33_9,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
W4 b4n mu0n k13m t13n f0r3x c0py tr4z3 kh0ng? J40 v13n ho tro 1-1 ki3m 2tr/ng4y. Chuy3n v40 STK: 1023847291 TK: CTY DAU TU THINH PHUONG,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ki3m-t13n_thu-nh@p_thu-dong m0i-ng@y v0i_TikTok. Kh0ng_c@n-v0n, kh0ng-k1nh_ngh13m. Nh@n_v13c-ng@y: t.me/tiktok_kiem_tien_vn",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"M1nh l4 Tuan, dang tuy3n c0ng t4v v13n th4 t1m v1d30. L4m 10 nv nh4n 100k lu0n. Kh0ng c4n c0c t13n nhe b4n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"W4 b4n mu0n l4m nv 0nl1n3 k13m 3OOk-5OOk/n0y kh0ng? F0ng c4ch l4m v13c tu z0, th01 j4n l1nh h04t. Add t.me/tuyendung_online",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B@n_co-mu0n_nh@n-100k f33 m0i-ng@y? Ch1-c@n_th@_t1m-v@_sh@r3 v1d30-TikTok. L@m_x0ng-nh@n_t13n-ng@y.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"B4n m01 d3n v01 n0m d4u tu c0py tr4d3. Ch1 c4n 15 phut/ng4y k13m 500k. Kh0ng c4n k1nh ngh13m, g140 v13n s3 hu0ng d4n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Ong (Ba) du d!eu k!en ki3m t13n. Ch1 c4n th4 t1m v1z30 nh4n 5OOk/ng4y. Add T3l3gr4m: t.me/kiem_t1en_f3,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Don_hang-shopee_bi-huy. B@n-hay_dang-ky l@m-lai-don_moi k13m-hoa-hong 20% m0i-ng@y. Link: t.me/shopee_hoan_tien,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"Ch4o b4n, m1nh l4 Phuong. C0 v13c th4 t1m T1kT0k k13m 200k-500k/ng4y kh0ng c4n v0n. L4m 10 phut nh4n t13n cu01 ng4y.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch1 c4n 1O fhut m01 n0y, j40 v13n s3 z4n z4t b4n k13m 1tr tr3n s4n XYZ. Kh0ng r0 r0 th1 rut t13n lu0n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Du_@n_dau-tu-th0ng_m1nh! L@i-su@t 5% m0i-ng@y. Chuy3n_kho@n-v@o STK: 123456789 NH: MBBank TK: CONG TY TNHH DAU TU VA PHAT TRIEN PHU QUY,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"H1 b4n, m1nh l4 chuy3n v13n b3n s4n XYZ. B4n mu0n k13m 2tr-5tr m01 ng4y th0ng wu4 c0py tr4d3 kh0ng?",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B4n z4 du z13u k13n nh4n lu0ng 5OOk tu n0m T3l3gr4m. Bam v40 t.me/nhan_qua_tet_2024 d3 l4m l3nh rut t13n n0y.,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Th@-t1m-v1d30_sh0p33 nh@n-10k/v1d30. M0i-ng@y l@m-10-nv nh@n-ng@y-100k. Kh0ng-c@n_v0n, uy-t1n_100%.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
B4n d4 du d13u k13n th4m g14 n0m d4u tu th0ng m1nh. Ch1 c4n 500k v0n b4n c0 th3 k13m 2tr m01 ng4y. t.me/dautu_thongminh,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
W4 b4n m01 nh4n du0c 2OOk t13n thu0ng tu Shopee. V0o t.me/nhantien_shopee d3 rut v3 t41 kh04n ngân h4ng n0y.,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"C0-v13c_l@m-th3m_t@i-nh@ ch0_me-b1m-su@. Ch1-c@n_th@_t1m-v1d30 nh@n-200k/ng@y. Kh0ng-thu-f33, kh0ng-giu-gi@y-t0.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"H1 b4n, m1nh l4 M1nh. B4n c0 mu0n l4m nv 0nl1n3 k13m t13n cafe m01 ng4y kh0ng? Ch1 c4n th4 t1m v1d30 th01.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
J40 v13n wuz3 z4n k13m 5OOk-3OOOk f33. Bam vao t.me/kiemtientudong88 d3 b4t d4u k13m t13n th3m n40.,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
G1@o-v13n_hu0ng-d@n d@u-tu-Forex l@i-khung. Chuy3n-kho@n_v@o STK: 88882222 NH: Techcombank TK: CTY DAU TU QUOC TE,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
Ch1 c4n 15 phut/ng4y k13m 200k-500k. C0ng v13c l4 th4 t1m v1d30 tr3n ung dung TikTok. Kh0ng c4n k1nh ngh13m.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
B4n mu0n k13m t13n th3m f33? Ch1 c4n f4m nv online k13m 1tr m01 n0y. K3t b4n T3l3gr4m hu0ng z4n: t.me/admin_ho_tro_24h,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
K13m-t13n_onl1n3-kh0ng_v0n! Th@-t1m-v1d30 nh@n-100k/ng@y. Nh@n-t13n-qu@_STK v@o-20h_hang-ng@y.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"Ch4o b4n, m1nh l4 Quynh. B4n c0 mu0n k13m th3m 300k/ng4y b4ng c4ch d4t d0n h4ng 40 nh4 kh0ng?",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Shopee tuyển nhân viên xử lý đơn và đánh giá sản phẩm tại nhà. Thu nhập 500k-1.5tr/ngày. Yêu cầu 22-60 tuổi. Công việc đơn giản, không cần kinh nghiệm. Liên hệ Zalo: zalo.me/84901827364",1,1,0,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Am4z0n c4n tuy3n nh4n v13n x-u ly d0n h4ng TMDT t41 nh4. Thu nh4p 800k-2tr/ng4y. Tu01 23-65. Th4o t4c d0n g14n. L13n h3 Z4l0: zalo.me/84912738495 Zalo: 84912738495,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"T1kt0k d4ng tuy3n nh4n v13n xu ly d0n h4ng. Nh4n t13n s4u 15 phut, thu nh4p 350-999k/ng4y. Tu01 22-60. L4m t41 nh4. Z4l0: zalo.me/84982374615 Z4l0: 84982374615",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Lazada tuyển gấp cộng tác viên xử lý đơn hàng tại nhà. Lương 500k-1tr/ngày, nhận tiền ngay sau khi hoàn thành nhiệm vụ. Yêu cầu 23-65 tuổi. Đăng ký tại: zalo.me/84938475621",1,1,0,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Tiki tuy3n s0 lu0ng l0n nh4n v13n d4t h4ng n4ng th-u h4ng cu4 h4ng. Thu nh4p 800.000d/ng4y. Tu01 22-60. Kh0ng c4n k1nh ngh13m. Z4l0: 84967283941,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"3B4y c4n tuy3n nh4n v13n xu ly d0n h4ng TMDT. Thu nh4p 1tr-3tr/ng4y. Tu01 23-65. L4m t41 nh4, th4o t4c d0n g14n. Z4l0: zalo.me/84925364718 Z4l0: 84925364718",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Cty HVS tuyển nhân viên bán thời gian làm việc tại nhà. Thu nhập hàng ngày 500k-2000k. Yêu cầu từ 22-60 tuổi. Liên hệ phòng nhân sự qua Zalo: zalo.me/84947283956 Zalo: 84947283956,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
EMIME Company tuy3n nh4n v13n b4n th01 g14n. Thu nh4p 600k-1.5tr/ng4y. Tu01 23-65. Kh0ng y3u c4u k1nh ngh13m. Z4l0: zalo.me/84919283746 Zalo: 84919283746,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Amazon tuyển nhân viên xử lý đơn hàng thương mại điện tử. Thu nhập hấp dẫn 500k~3000k/ngày. Yêu cầu 22-60 tuổi, làm việc tại nhà qua điện thoại. Zalo: zalo.me/84905162738 Zalo: 84905162738",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"T1kT0k d4ng tuy3n nh4n v13n l4m v13c t41 nh4. Thu nh4p 350-999k/ng4y. Th4o t4c d0n g14n, nh4n t13n s4u 13-25 phut. L13n h3: zalo.me/84988273645 Z4l0: 84988273645",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Sh0p33 tuy3n nh4n v13n xu ly d0n v4 d4nh g14 s4n ph4m. Thu nh4p 500k-1.5tr/ng4y. Tu01 22-65. Th4o t4c tr3n d13n th041. Z4l0: zalo.me/84977182935,1,1,0,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Lazada tuyển nhân viên đánh giá sản phẩm. Thu nhập mỗi ngày từ 800.000đ. Yêu cầu 23-60 tuổi, trung thực, có điện thoại di động. Liên hệ Zalo: zalo.me/84922837465",1,1,0,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"T1k1 tuy3n nh4n v13n tr_u d13m d4t h4ng. K13m 800k m01 ng4y. Tu01 22-65. Kh0ng c4n v0n, th4o t4c z0n g14n. Z4l0: 84944182736",1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
eBay tuyển dụng nhân viên xử lý đơn hàng quốc tế. Lương thanh toán theo ngày từ 1tr-3tr. Độ tuổi 23-65. Làm việc từ xa. Zalo liên hệ: zalo.me/84955273849 Zalo: 84955273849,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Ct-y HVS tuy3n nh4n v13n l4m t41 nh4. Thu nh4p 500k-1tr/ng4y. Tu01 22-60. L13n h3 ngay z3 nh4n v13c: zalo.me/84911827364 Z4l0: 84911827364,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
EMIME Company tuyển nhân viên kinh doanh online tại nhà. Thu nhập 15-30tr/tháng (800k/ngày). Tuổi từ 23-65. Liên hệ Zalo: zalo.me/84966273849 Zalo: 84966273849,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Amazon c4n tuy3n g4p nh4n v13n th4o t4c d0n h4ng. Thu nh4p 500k-3tr/ng4y. Tu01 22-60. Kh0ng thu fh1, l4m t41 nh4. Z4l0: zalo.me/84981726354 Z4l0: 84981726354",1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Tiktok tuyen nhan vien lam viec tai nha. Thu nhap 350-999k/ngay, nhan luong sau 20 phut. Yeu cau 23-65 tuoi. Lien he Zalo: zalo.me/84902736451 Zalo: 84902736451",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Shopee dang tuyen nguoi danh gia san pham. Luong 500k-1tr/ngay. Thao tac don gian tren dien thoai. Tuoi tu 22-60. Dang ky tai: zalo.me/84913746582,1,1,0,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"L4z4d4 tuy3n nh4n v13n xu ly d0n h4ng t41 nh4. Thu nh4p 800k/ng4y. Tu01 23-65. Th4o t4c d0n g14n, k0 c4n k1nh ngh13m. Z4l0: zalo.me/84933647582",1,1,0,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Tiki tuyển nhân viên đặt hàng nâng hạng shop. Kiếm 500k-2tr/ngày dễ dàng. Yêu cầu 22-60 tuổi. Chỉ cần điện thoại di động. Zalo: 84772839405,1,0,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"3B4y tuy3n nh4n v13n TMDT. Thu nh4p 1tr-3tr/ng4y. Tu01 23-65. L4m v13c tu x4, nh4n lu0ng tr0ng ng4y. Z4l0: zalo.me/84944556677 Z4l0: 84944556677",1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Cty HVS tuyển dụng cộng tác viên bán thời gian. Thu nhập 500k-1500k/ngày. Làm tại nhà, thời gian linh hoạt. Tuổi 22-60. Zalo: zalo.me/84955667788 Zalo: 84955667788",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
3M1M3 C0mp4ny tuy3n nh4n v13n l4m t41 nh4. Thu nh4p 800k-2tr/ng4y. Tu01 23-65. C0ng v13c d0n g14n. L13n h3 Z4l0: zalo.me/84966778899 Z4l0: 84966778899,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Amazon tuyển dụng nhân sự làm việc từ xa. Xử lý đơn hàng, thu nhập 500k~3000k/ngày. Yêu cầu 22-60 tuổi. Liên hệ Zalo: zalo.me/84977889900 Zalo: 84977889900",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"T1kt0k c4n tuy3n nh4n v13n xu ly d0n. Thu nh4p 400-1tr/ng4y. Th4o t4c d0n g14n, nh4n t13n s4u 15 ph_ut. Z4l0: zalo.me/84988990011 Z4l0: 84988990011",1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Sh0p33 tuy3n g4p nh4n v13n d4nh g14 s4n ph4m. Lu0ng 500k-1.5tr/ng4y. Tu01 22-60. L4m t41 nh4, nh4n lu0ng ngay. Z4l0: zalo.me/84900112233",1,1,0,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Lazada tuyển nhân viên part-time xử lý đơn. Thu nhập 800.000đ/ngày. Yêu cầu 23-65 tuổi, có smartphone. Đăng ký qua Zalo: zalo.me/84911223344",1,1,0,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"T1k1 tuy3n nh4n v13n z4t h4ng online. K13m 500k-1tr/ng4y. Tu01 22-60. Kh0ng c4n k1nh ngh13m, th4o t4c z3. Z4l0: 84922334455",1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
eBay tuyển nhân viên xử lý đơn hàng tại nhà. Thu nhập từ 1 triệu đến 3 triệu/ngày. Yêu cầu 23-65 tuổi. Zalo hỗ trợ: zalo.me/84933445566 Zalo: 84933445566,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Ct-y HVS tuy3n nh4n v13n b4n th01 g14n. Thu nh4p 500k-2tr/ng4y. Tu01 22-65. L4m v13c m01 l_uc m01 n01. Z4l0: zalo.me/84944556611 Z4l0: 84944556611,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"EMIME Company tuyển nhân viên hỗ trợ kinh doanh. Thu nhập 600k-1.5tr/ngày. Không cần kinh nghiệm, tuổi 23-65. Zalo: zalo.me/84955661122 Zalo: 84955661122",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Am4z0n tuy3n nh4n v13n TMDT t41 nh4. Lu0ng 800k-3tr/ng4y. Tu01 22-60. Th4o t4c tr3n d13n th041. Z4l0: zalo.me/84966112233 Z4l0: 84966112233,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"TikTok tuyển cộng tác viên làm việc tại nhà. Thu nhập 350-999k/ngày, nhận tiền sau mỗi nhiệm vụ. Tuổi 23-65. Zalo: zalo.me/84977223344 Zalo: 84977223344",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Sh0p33 c4n tuy3n nh4n v13n xu ly d0n h4ng. Thu nh4p 500k-1tr/ng4y. Tu01 22-60. L4m v13c linh h04t. Z4l0: zalo.me/84988334455,1,1,0,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Lazada tuyển nhân viên đánh giá shop. Thu nhập 1tr/ngày. Yêu cầu 23-65 tuổi, có tài khoản ngân hàng. Zalo: zalo.me/84999445566",1,1,0,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Tiki tuyển nhân viên tăng tương tác cửa hàng. Kiếm 800.000đ/ngày tại nhà. Công việc đơn giản cho người 22-60 tuổi. Zalo: 84900556677,1,0,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"3B4y c4n tuy3n nh4n v13n xu ly d0n. Lu0ng 1tr-3tr/ng4y. Tu01 23-65. Th4o t4c d0n g14n, nh4n t13n ngay. Z4l0: zalo.me/84911556677 Z4l0: 84911556677",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Cty HVS tuyển gấp nhân viên làm việc tại nhà. Thu nhập 500k-1.5tr/ngày. Yêu cầu 22-60 tuổi, chăm chỉ. Liên hệ Zalo: zalo.me/84922667788 Zalo: 84922667788",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"EMIME Company tuyển dụng nhân sự online. Thu nhập 800k/ngày. Làm tại nhà, không cần bằng cấp. Tuổi 23-65. Zalo: zalo.me/84933778899 Zalo: 84933778899",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Ch40 b4n, m1nh l4 L1nh. C0 v13c th4 t1m v1d30 T1kT0k k13m 200k-500k/ng4y k0 c4n v0n. L4m 10 phut x0ng nh4n t13n lu0n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion
"Hzey b4n, m1nh l4 H4nh. Copy tr4z3 f0r3x nh4n 5tr-10tr m01 th4ng. Ch1 c4n th30 l3nh g140 v13n h3t: t.me/copytrade_v1p88",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion
Anh-ch1_hay-chuy3n-t13n_v40 STK: 039948271101 (MB) TK: C0NG TY TNHH @M-THUC_S4CH d3 b4t d4u d4u-tu^nh@n l41-khung!,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"B4n 01, b3n m1nh tuy3n c0ng t4v v13n d4t d0n h4ng 0nl1n3. K0 c4n v0n, m01 d0n nh4n 50k h04 h0ng. L4m t41 nh4 nhe.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
W0rk fr0m h0m3 z3 d4ng f0r y0u. Ch1 c4n 15 fhut m01 ng4y k13m th3m thu nh4f 300k. Link Gr0uf hu0ng d4n: t.me/nhiemvutiktok_88,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Ch@o-b4n_m1nh-l4_An! C0_v!3c-th4_t!m^v!d30*k13m-t13n_nh3. Ch1 c4n 10 phut m01 ng4y l4 c0 200k-500k t0i ck luon.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"M1nh l4 Tu4n, chuy3n v13n s4n XYZ. B4n mu0n k13m thu nh4p thu d0ng 2tr/ng4y k0? K0 c4n k1nh ngh13m, m1nh d4y t4t.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Z40 n4y k13m t13n kh0 kh0ng? V40 nh0m T3l3gr4m n4y nh4n l3nh d4u tu c0fy tr4z3 l41 30% m01 ng4y: t.me/kiemtien_vungben,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
N4p_t13n-ng4y_nh4n-l41_su@t-khung^k0-c4n_v0n_nh13u. Chuy3n-v40_STK: 888999222111 (MSB) TK: CT CP DAU TU PHINH_THINH.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40 b4n, m1nh l4 H13n. B3n m1nh c0 v13c b1nh lu4n v1d30 nh4n t13n. 10 nh13m vu/ng4y, nh4n 150k cu01 ng4y.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"V13c l4m t41 nh4 ch0 m3 b1m s0u. Ch1 c4n d13n th041, g140 v13n hu0ng d4n k13m 500k/ng4y. Nh@n v40 nh0m: t.me/vieclam_online_2024",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B4n_da-du D!EU K!EN nh4n T1EN h0~tro tu quy DAU TU XYZ. Chuy3n 500k v40 STK 1022938475 (VCB) d3 k1ch h04t t41 kh04n l41.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"M1nh th4y b4n d4ng t1m v13c. B3n m1nh c0 d0n h4ng 4m4z0n c4n d4t giuf. H04 h0ng 10-20% m01 d0n, ck trong ng4y.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"K13m t13n th@ g4 v01 h3 th0ng tu d0ng. Kh0ng c4n v0n, ch1 c4n copy l3nh chuy3n g140. V40 gr0uf h0 tr0: t.me/shopee_nhiemvu_68",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Chuy3n-t13n_v40-STK: 999000123456 (BIDV) TK: NGUYEN VAN A d3 chuy3n v13n l4m l3nh d4u tu c0fy tr4z3 g1um b4n nhe.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40 b4n, m1nh l4 Quynh. Th4 t1m v1d30 k13m 100k/ng4y f0r fr33. Kh0ng c4n k1nh ngh13m z1 h3t, l4m x0ng nh4n lu0n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
G140 v13n hu0ng d4n k13m 1tr-3tr/ng4y tr3n T3l3gr4m d3 d4ng. K0 c4n v0n b4n d4u. Tham g14 ngay: t.me/thunhap_on_dinh,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
U-v13n_m4y-m4n! B4n_nh4n-du0c_su@t-d4u_tu_l41-suat-20%. CK v40 STK: 070122334455 (STB) TK: CT TNHH MTV PH4T TR13N.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"M1nh l4 H04ng, chuy3n v13n h0 tr0 d4u tu. B4n c0 mu0n k13m 500k-1tr m01 ng4y ch1 v01 20 phut r4nh kh0ng?",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Ch1 c4n 10 fhut m01 ng4y th4 t1m v1z30 l4 c0 ngay 200k. Gr0uf h0 tr0 l4m nh13m vu t41 d4y: t.me/kiemtien_tiktok247,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
H3ll0_b4n^m1nh-l4-M1nh. C0_v!3c_l4m-0nl1n3_nh4n_lu0ng-ng4y. Ch1-c4n_d4t-d0n_h4ng-sh0p33_nh4n-h04-h0ng_200k/ng4y.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
