row_index,level,category,boundary_flag,leet_token_count,leet_token_ratio,sensitive_token_count,leet_sensitive_token_count,sensitive_leet_coverage,nonsensitive_leet_token_count,nonsensitive_leet_ratio,separator_token_count,mid_upper_count,symbol_ratio,content
4669,LEVEL 2 – Leet nặng + tên riêng,Tuyển dụng giả,level2_still_overleeted,17,0.8095238095238095,1,1,1.0,16,0.7619047619047619,2,0,0.1,Sh0p33 tuy3n g4p nh4n v13n xu ly z0n v4 z4nh g14 s4n f4m. Lu0ng 350-999k/ngay. Khong k1nh nghj3m. Tu01 22-60. Z4l0: zalo.me/84534567890
2468,LEVEL 2 – Leet nặng + tên riêng,Tuyển dụng giả,level2_still_overleeted,17,0.8095238095238095,2,1,0.5,16,0.7619047619047619,1,0,0.09375,Sh0p33 tuy3n nh4n v13n xu ly d0n v4 d4nh g14 s4n ph4m. Thu nhap 500k-1.5tr/ng4y. Tu01 22-65. Th4o t4c tr3n d13n th041. Z4l0: zalo.me/84977182935
4666,LEVEL 2 – Leet nặng + tên riêng,Tuyển dụng giả,level2_still_overleeted,12,0.8,3,3,1.0,9,0.6,1,0,0.09195402298850575,"T1k1 tuy3n nh4n v13n d4t hang n4ng hang sh0p. Lu0ng 800.000d/ng4y, nh4n t13n ngay. Tu01 22-60. Z4l0: 84334567890"
2935,LEVEL 2 – Leet nặng + tên riêng,Tuyển dụng giả,level2_still_overleeted,12,0.8,0,0,0.0,12,0.8,2,0,0.12,Sh0p33 tuy3n nv z4nh j14 s4n fh4m tai nh4. Lu0ng 500k-3000k/ngay. Tu01 22-60. Z4l0: zalo.me/84913344556
1,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.25,4,2,0.5,4,0.16666666666666666,0,0,0.09302325581395349,Ong (Ba) da du d!eu k1en NH4N T1EN ho tro tu wy BHTN. Bam vao www.qpwnm.icu de l4y. QUA HAN KHONG DUOC CHAP NHAN. aS9k
8,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,5,0.25,5,2,0.4,3,0.15,0,0,0.07407407407407407,Quyet dinh BHXH: Ban da du d!eu k1en nh4n t1en BHTN. Bam vao www.rfvbg.icu. QUA HAN KHONG DUOC CHAP NHAN. vB7n
44,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.25,5,2,0.4,4,0.16666666666666666,0,0,0.08695652173913043,Quyet dinh BHXH: ong (B4) da du d!eu k1en nh4n t1en tu quy BHTN. Bam vao www.mnpqr.icu. QUA HAN SE KHONG DUOC CHAP NHAN! pL0s
254,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.25,5,2,0.4,4,0.16666666666666666,0,0,0.09090909090909091,BHXH: Ong (Ba) da du d!eu k1en nh4n t1en h0 tro tu wuy BHTN. Bam vao www.asdfgh.icu. QUA HAN SE KHONG DUOC CHAP NHAN! mS8s
78,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.25,4,2,0.5,4,0.16666666666666666,1,0,0.10588235294117647,Bo LD-TB-XH: Ban da du d!eu k1en nh4n t1en h0 tro. Nhan tai mo.rdcvf.com. QUA HAN SE KHONG DUOC CHAP NHAN! dF1g
242,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.25,5,2,0.4,4,0.16666666666666666,0,0,0.09782608695652174,Quy3t d!nh BHXH: Ong (Ba) da du d!eu k1en nh4n t1en tu wuy BHTN. Bam vao www.qwerty.icu. QUA HAN SE KHONG DUOC CHAP NHAN! dF6h
3065,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.25,3,2,0.6666666666666666,4,0.16666666666666666,1,0,0.12087912087912088,"Theo NQ-116, ong (Ba) da du d!eu k!en NH4N T1EN h0 tro. Bam vao www.mnbvc.icu de lay. QUA HAN SE KHONG DUOC CHAP NHAN! bN3m"
3035,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.25,5,2,0.4,4,0.16666666666666666,0,0,0.1,BHXH Viet Nam: ong (B4) da du z!3u k!3n nh4n t13n tu quy BHTN. Bam vao www.ytrew.icu. QUA HAN SE KHONG DUOC CHAP NHAN. gH7j
3087,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.25,3,2,0.6666666666666666,4,0.16666666666666666,1,0,0.12941176470588237,Bo LD-TB-XH: ong (Ba) da du d!eu k!en NH4N T1EN h0 tro. Bam vao www.yhnmj.icu. QUA HAN SE KHONG DUOC CHAP NHAN! dS1a
4297,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.25,3,2,0.6666666666666666,4,0.16666666666666666,1,0,0.125,Bo LD-TB-XH: ong (B4) da du d!3u k13n nh4n t13n C0V1D. Bam vao mo.edcrf.com. QUA HAN SE KHONG DUOC CHAP NHAN. pM6q
3077,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.24,3,2,0.6666666666666666,4,0.16,1,0,0.14606741573033707,[TB] Bo LD-TB-XH: ong (Ba) da du d!eu k!en NH4N T1EN h0 tro. Bam vao www.rdxct.icu. QUA HAN SE KHONG DUOC CHAP NHAN! iK5o
68,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.24,4,2,0.5,4,0.16,1,0,0.12222222222222222,[Bo LD-TB-XH] Ong (B4) da du d!eu k1en nh4n t1en tu quy BHXH. Bam vao www.rfvbg.icu. QUA HAN SE KHONG DUOC CHAP NHAN! mJ1k
1154,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.24,5,2,0.4,4,0.16,0,0,0.07865168539325842,BHXH VN: Ban da du d!3u k13n nh4n t13n h0 tro tu quy BHTN. Bam vao mo.plmko.com. QUA HAN SE KHONG DUOC CHAP NHAN! kL0o
61,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,6,0.24,5,2,0.4,4,0.16,1,0,0.0851063829787234,"Theo NQ-116, ban da du d!eu k1en nh4n t1en h0 tro tu quy BHXH. Nhan tai mo.bgtnh.com. QUA HAN SE KHONG DUOC CHAP NHAN! sA1a"
3,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,5,0.23809523809523808,5,2,0.4,3,0.14285714285714285,0,0,0.11494252873563218,[BHXH] Quyet dinh BHXH: Ong(Ba) da du d!eu k1en nh4n t1en. Bam vao www.vnbgt.icu. QUA HAN KHONG DUOC CHAP NHAN. kP1o
49,LEVEL 2 – Leet nặng + tên riêng,BHXH / Trợ cấp,level2_too_mild,5,0.23809523809523808,3,2,0.6666666666666666,3,0.14285714285714285,2,0,0.11627906976744186,"[T.B] Theo NQ-116, ban da du d!eu k1en nh4n t1en h0 tro. Bam vao www.hjklm.icu. QUA HAN SE KHONG DUOC CHAP NHAN! sA6q"
3912,LEVEL 2 – Leet nặng + tên riêng,Crypto / Đầu tư giả,level2_too_mild,5,0.25,4,1,0.25,4,0.2,2,0,0.10891089108910891,D4T_D0N-h4ng_sh0p33~nh4n_h03-h0ng^cao. Chuy3n vao STK 66778899 NH TCB. TK: CONG TY TNHH THUONG MAI DIEN TU ANH DUONG.
382,LEVEL 2 – Leet nặng + tên riêng,Crypto / Đầu tư giả,level2_too_mild,5,0.25,6,2,0.3333333333333333,3,0.15,3,0,0.11956521739130435,"N4p^t13n_d4u*tu s4n-XYZ. Stk: 09123847562, MB-Bank. CT TNHH DAU TU THUONG MAI PHU QUY. L3n l3nh trong 3 phut."
4455,LEVEL 2 – Leet nặng + tên riêng,Crypto / Đầu tư giả,level2_too_mild,5,0.23809523809523808,3,0,0.0,5,0.23809523809523808,2,0,0.056179775280898875,Anh ch1 hay chuy3n k-h04n vao STK: 0441000123 NH VCB TK: CTY TAI CHINH THUAN PHAT de f0r3x kiem l01 n-gay nhe.
368,LEVEL 2 – Leet nặng + tên riêng,Crypto / Đầu tư giả,level2_too_mild,5,0.23809523809523808,4,2,0.5,3,0.14285714285714285,0,0,0.03333333333333333,Chuy3n kh04n vao STK: 0011004382910 Ngan hang VCB. CT TNHH CONG NGHE VA DAU TU HT de k1ch hoat tai kh04n tr4z3.
158,LEVEL 2 – Leet nặng + tên riêng,Crypto / Đầu tư giả,level2_too_mild,5,0.23809523809523808,4,2,0.5,3,0.14285714285714285,1,0,0.047619047619047616,Chuy3n kh04n vao STK 1029384756-BIDV. T3n: CONG TY TNHH DAU TU TAI CHINH THU DO de kich hoat go1 d4u tu.
3664,LEVEL 2 – Leet nặng + tên riêng,Cờ bạc / Betting,level2_too_mild,2,0.25,1,0,0.0,2,0.25,3,0,0.2375,K!m_L0ng-tuyen_DAI_LY_hoa-hong_55%. Luong-cung_hap-dan. Zalo: 0981223344. Link: https://klong.vip/zX8k
4623,LEVEL 2 – Leet nặng + tên riêng,Cờ bạc / Betting,level2_too_mild,2,0.25,1,0,0.0,2,0.25,3,0,0.23809523809523808,Aw!n_Tuy3n-D41-LY-hoa-hong-KHUNG-55%. Zalo: 0922334455. Link: awin.vip
438,LEVEL 2 – Leet nặng + tên riêng,Dịch vụ công giả,level2_too_mild,4,0.25,0,0,0.0,4,0.25,0,0,0.06153846153846154,Cảnh sát Giao thông: Ban bi f4t ngw01 tai he thong c4m3r4. Kiem tra l01 tai https://phatnguoi-gov.xyz
1398,LEVEL 2 – Leet nặng + tên riêng,Dịch vụ công giả,level2_too_mild,3,0.25,1,1,1.0,2,0.16666666666666666,0,0,0.125,[BO Y TE] Nh4n thong t1n tro cap suc kh03. Dang ky tai: yte-vn.vip
1916,LEVEL 2 – Leet nặng + tên riêng,Dịch vụ công giả,level2_too_mild,5,0.25,2,1,0.5,4,0.2,0,0,0.08108108108108109,[CỤC VIỄN THÔNG] S1m cua ban se bi thu h01 do ch34 dang ky ch1nh chu. X4c thuc tai vnta-chuanhoa.xyz ngay.
1923,LEVEL 2 – Leet nặng + tên riêng,Dịch vụ công giả,level2_too_mild,5,0.25,1,1,1.0,4,0.2,0,0,0.05263157894736842,Cảnh sát Giao thông: Yeu cau n0p ph4t ngu01 QUA HAN de tranh bi thu h01 b4ng lai. Truy cap csgt-gov.top.
3201,LEVEL 2 – Leet nặng + tên riêng,Dịch vụ công giả,level2_too_mild,4,0.25,4,1,0.25,3,0.1875,0,0,0.14754098360655737,Tổng cục Thuế: Ong (Ba) da du d!eu k!en NHAN T1EN h0 tro thue. Bam vao: dichvuthue.vip
4908,LEVEL 2 – Leet nặng + tên riêng,Dịch vụ công giả,level2_too_mild,4,0.25,4,2,0.5,2,0.125,0,0,0.04411764705882353,Cục Viễn thông: Thue b4o se bi kh04 do thong t1n thieu x4c thuc. Lien he: 0888342190
4905,LEVEL 2 – Leet nặng + tên riêng,Dịch vụ công giả,level2_too_mild,4,0.25,4,2,0.5,2,0.125,0,1,0.07936507936507936,Bộ Công an: X4c thuc lai tai kh04n VNeID de tranh bi huy dinh d4nh. L1nk: vneid-vn.cc
4921,LEVEL 2 – Leet nặng + tên riêng,Dịch vụ công giả,level2_too_mild,3,0.25,0,0,0.0,3,0.25,0,0,0.09803921568627451,Bộ GTVT: Thong bao v1 f4m camera j14o thonj. Tra cuu tai: phatnguoi-vn.xyz
1924,LEVEL 2 – Leet nặng + tên riêng,Dịch vụ công giả,level2_too_mild,5,0.23809523809523808,3,2,0.6666666666666666,3,0.14285714285714285,0,0,0.0641025641025641,Bộ Công an: Phat h13n truy cap la tai kh04n dinh d4nh cua ban. Bam vao bca-vneid.top de x4c thuc ch1nh chu.
128,LEVEL 2 – Leet nặng + tên riêng,Giả mạo ngân hàng,level2_too_mild,2,0.25,3,2,0.6666666666666666,0,0.0,3,0,0.275,[BIDV] TAI-kh04n-cua-ban-da-bi-kh04. Vu1-l0ng-nh4n-v40-bidv.vn-home.top-d3-m0-kh04-ng4y.
3219,LEVEL 2 – Leet nặng + tên riêng,Giả mạo ngân hàng,level2_too_mild,4,0.25,2,1,0.5,3,0.1875,0,1,0.08196721311475409,VNeID: Yeu cau dong Bo dzu l13u d4n cu moi nh4t de khong bi kh04. Link: vneid-gov.xyz
1081,LEVEL 2 – Leet nặng + tên riêng,Giả mạo ngân hàng,level2_too_mild,5,0.25,4,2,0.5,3,0.15,0,0,0.0625,VCB D1g1b4nk: TAI kh04n cua ban da bi kh04. Dang nhap tai vcbdigibank.vn-kr.top de k1ch hoat lai truoc 2h ch13u nay.
986,LEVEL 2 – Leet nặng + tên riêng,Giả mạo ngân hàng,level2_too_mild,4,0.25,3,1,0.3333333333333333,3,0.1875,0,0,0.08571428571428572,ACB: he thong n4ng cap. Vui l0ng dang nhap acb.cc de cap nh4t lai tai kh04n truoc 22:00.
1899,LEVEL 2 – Leet nặng + tên riêng,Giả mạo ngân hàng,level2_too_mild,3,0.25,2,1,0.5,2,0.16666666666666666,0,0,0.1,SHB Digibank: TAI khw4n bi kh04. Bam vao shbdigibank-online.vip de m0 lai ngay.
1901,LEVEL 2 – Leet nặng + tên riêng,Giả mạo ngân hàng,level2_too_mild,4,0.25,4,2,0.5,2,0.125,0,0,0.08695652173913043,[VIETCOMBANK] Tai kh04n cua ban se bi t4m dung. Vui l0ng dang nhap v13tc0mb4nk.vn-21.top de cap nh4t.
2769,LEVEL 2 – Leet nặng + tên riêng,Giả mạo ngân hàng,level2_too_mild,4,0.25,2,1,0.5,3,0.1875,0,0,0.09375,[SHB Digibank] TAI kh04n cua ban bi b4o mat k3m. Vao shbdigibank.vn-qw.top de n4ng cap he thong.
1416,LEVEL 2 – Leet nặng + tên riêng,Giả mạo ngân hàng,level2_too_mild,5,0.23809523809523808,2,0,0.0,5,0.23809523809523808,0,0,0.07894736842105263,[ACB] Zich wu smart otp cua ban se h3t han. VAO acb.vn-pl.top de j14 han truoc 18h n3u khong se bi kwh04.
3117,LEVEL 2 – Leet nặng + tên riêng,Giả mạo ngân hàng,level2_too_mild,4,0.2,3,1,0.3333333333333333,3,0.15,0,0,0.0759493670886076,(SHB DIGIBANK) Tai kh04n cua ban da dang kky d1ch vu moi. Dang nhap https://shbdigibank-online.vip de huy n3u khong f41 ban.
